"","subject","condition","distance","init","RT","side"
"7891",1,"incongruent",3,47,1469,"right"
"7892",1,"incongruent",4,156,1968,"right"
"7893",1,"congruent",4,78,1359,"right"
"7894",1,"congruent",1,78,1125,"right"
"7895",1,"incongruent",4,594,1672,"right"
"7896",1,"congruent",1,156,1125,"right"
"7897",1,"congruent",2,219,1594,"right"
"7898",1,"congruent",2,172,1391,"right"
"7899",1,"incongruent",3,141,2172,"right"
"7900",1,"incongruent",2,31,1625,"right"
"7901",1,"incongruent",2,250,1984,"right"
"7902",1,"incongruent",2,297,1328,"right"
"7903",1,"congruent",2,171,1671,"right"
"7904",1,"incongruent",1,297,1328,"right"
"7905",1,"incongruent",4,203,1203,"right"
"7906",1,"congruent",4,109,1234,"right"
"7907",1,"congruent",3,250,1234,"right"
"7908",1,"incongruent",1,31,1594,"right"
"7909",1,"congruent",3,297,1297,"right"
"7910",1,"incongruent",1,78,1328,"right"
"7911",1,"congruent",3,172,1329,"right"
"7912",1,"incongruent",3,94,1359,"right"
"7913",1,"congruent",1,31,1625,"right"
"7914",1,"incongruent",3,47,1453,"right"
"7915",1,"congruent",4,250,1156,"right"
"7916",1,"congruent",1,156,1578,"right"
"7917",1,"incongruent",4,312,1328,"right"
"7918",1,"congruent",2,203,1516,"right"
"7919",1,"congruent",2,500,1453,"right"
"7920",1,"congruent",4,156,1375,"right"
"7921",1,"incongruent",2,328,1203,"right"
"7922",1,"incongruent",3,62,1500,"right"
"7923",1,"incongruent",1,188,1016,"right"
"7924",1,"incongruent",3,172,1406,"right"
"7925",1,"incongruent",4,172,1469,"right"
"7926",1,"congruent",3,109,1281,"right"
"7927",1,"congruent",1,188,1188,"right"
"7928",1,"incongruent",3,203,1516,"right"
"7929",1,"incongruent",2,125,1359,"right"
"7930",1,"congruent",4,141,1203,"right"
"7931",1,"congruent",3,110,1156,"right"
"7932",1,"congruent",1,140,1328,"right"
"7933",1,"incongruent",1,140,1390,"right"
"7934",1,"incongruent",1,125,1281,"right"
"7935",1,"congruent",2,110,1516,"right"
"7936",1,"incongruent",2,266,1172,"right"
"7937",1,"congruent",3,328,1453,"right"
"7938",1,"congruent",4,125,1532,"right"
"7939",1,"incongruent",4,235,1344,"right"
"7940",1,"incongruent",4,406,1422,"right"
"7941",1,"incongruent",2,172,1031,"right"
"7942",1,"congruent",1,140,1203,"right"
"7943",1,"incongruent",4,125,1390,"right"
"7944",1,"congruent",1,187,1000,"right"
"7945",1,"incongruent",4,157,1672,"right"
"7946",1,"incongruent",3,141,1703,"right"
"7947",1,"congruent",4,140,1484,"right"
"7948",1,"incongruent",1,203,1031,"right"
"7949",1,"congruent",1,219,2157,"right"
"7950",1,"congruent",3,156,1719,"right"
"7951",1,"incongruent",2,31,1766,"right"
"7952",1,"incongruent",3,78,1937,"right"
"7953",1,"incongruent",3,94,1672,"right"
"7954",1,"congruent",4,94,1532,"right"
"7955",1,"congruent",2,156,1469,"right"
"7956",1,"congruent",2,32,1375,"right"
"7957",1,"incongruent",1,156,1438,"right"
"7958",1,"incongruent",2,141,1203,"right"
"7959",1,"congruent",4,219,1250,"right"
"7960",1,"congruent",2,94,1390,"right"
"7961",1,"incongruent",1,94,1282,"right"
"7962",1,"congruent",3,78,1265,"right"
"7963",1,"congruent",3,47,1422,"right"
"7964",1,"incongruent",2,422,1625,"right"
"7965",1,"congruent",3,141,1203,"right"
"7966",1,"congruent",1,125,1578,"right"
"7967",1,"congruent",3,125,1421,"right"
"7968",1,"congruent",2,110,1516,"right"
"7969",1,"incongruent",1,32,1454,"right"
"7970",1,"incongruent",4,172,1265,"right"
"7971",1,"incongruent",4,47,1547,"right"
"7972",1,"incongruent",3,32,1344,"right"
"7973",1,"incongruent",1,110,1141,"right"
"7974",1,"incongruent",1,47,1422,"right"
"7975",1,"incongruent",4,172,1391,"right"
"7976",1,"incongruent",3,47,1891,"right"
"7977",1,"incongruent",2,125,1250,"right"
"7978",1,"congruent",4,188,1375,"right"
"7979",1,"congruent",1,62,1265,"right"
"7980",1,"incongruent",2,78,1797,"right"
"7981",1,"congruent",3,156,1718,"right"
"7982",1,"congruent",2,62,1500,"right"
"7983",1,"congruent",4,172,1281,"right"
"7984",1,"incongruent",3,62,1297,"right"
"7985",1,"congruent",1,172,1266,"right"
"7986",1,"congruent",4,141,1297,"right"
"7987",1,"congruent",2,250,1359,"right"
"7988",1,"incongruent",2,125,1406,"right"
"7989",1,"congruent",3,234,1344,"right"
"7990",1,"congruent",2,281,1328,"right"
"7991",1,"congruent",4,203,1172,"right"
"7992",1,"incongruent",3,62,1266,"right"
"7993",1,"incongruent",1,47,1813,"right"
"7994",1,"incongruent",2,141,1547,"right"
"7995",1,"incongruent",1,93,1484,"right"
"7996",1,"incongruent",4,156,1250,"right"
"7997",1,"congruent",3,62,1375,"right"
"7998",1,"congruent",1,93,1203,"right"
"7999",1,"incongruent",3,140,1593,"right"
"8000",1,"incongruent",4,172,1250,"right"
"8001",1,"congruent",2,203,1265,"right"
"8002",1,"congruent",4,94,1391,"right"
"8003",1,"incongruent",3,94,1312,"right"
"8004",1,"congruent",1,188,1235,"right"
"8005",1,"congruent",1,141,1313,"right"
"8006",1,"incongruent",2,156,1750,"right"
"8007",1,"incongruent",1,125,1235,"right"
"8008",1,"incongruent",4,172,1344,"right"
"8009",1,"congruent",3,235,1360,"right"
"8010",1,"congruent",2,204,985,"right"
"8011",1,"congruent",4,125,1734,"right"
"8012",1,"incongruent",2,109,1546,"right"
"8013",1,"incongruent",4,172,1532,"right"
"8014",1,"congruent",4,281,1281,"right"
"8015",1,"congruent",1,47,1203,"right"
"8016",1,"congruent",3,125,1578,"right"
"8017",1,"incongruent",1,266,1453,"right"
"8018",1,"incongruent",2,62,1359,"right"
"8019",1,"congruent",4,110,1954,"right"
"8020",1,"incongruent",1,203,2000,"right"
"8021",1,"congruent",4,47,1469,"right"
"8022",1,"incongruent",4,203,1578,"right"
"8023",1,"congruent",2,94,1250,"right"
"8024",1,"congruent",2,110,1485,"right"
"8025",1,"congruent",1,78,1094,"right"
"8026",1,"congruent",3,47,1344,"right"
"8027",1,"congruent",3,94,1297,"right"
"8028",1,"congruent",2,109,1937,"right"
"8029",1,"incongruent",3,141,1422,"right"
"8030",1,"incongruent",3,79,1625,"right"
"8031",1,"congruent",1,140,1640,"right"
"8032",1,"incongruent",1,172,1469,"right"
"8033",1,"incongruent",2,62,1781,"right"
"8034",1,"incongruent",4,219,1406,"right"
"8035",1,"incongruent",3,31,1812,"right"
"8036",2,"congruent",2,547,1953,"right"
"8037",2,"incongruent",3,329,1641,"right"
"8038",2,"incongruent",3,94,1797,"right"
"8039",2,"incongruent",1,312,1687,"right"
"8040",2,"congruent",2,421,1578,"right"
"8041",2,"congruent",3,515,1484,"right"
"8042",2,"incongruent",4,422,1484,"right"
"8043",2,"incongruent",3,78,1578,"right"
"8044",2,"incongruent",2,281,1469,"right"
"8045",2,"congruent",4,78,1218,"right"
"8046",2,"incongruent",4,125,1171,"right"
"8047",2,"incongruent",2,328,1421,"right"
"8048",2,"congruent",4,234,1328,"right"
"8049",2,"incongruent",4,93,1515,"right"
"8050",2,"congruent",3,438,1766,"right"
"8051",2,"congruent",3,109,1406,"right"
"8052",2,"congruent",1,266,1438,"right"
"8053",2,"congruent",1,250,1531,"right"
"8054",2,"incongruent",1,328,1516,"right"
"8055",2,"congruent",2,312,1406,"right"
"8056",2,"congruent",1,125,1531,"right"
"8057",2,"congruent",4,141,1422,"right"
"8058",2,"incongruent",2,234,1562,"right"
"8059",2,"incongruent",1,172,1500,"right"
"8060",2,"incongruent",3,188,2032,"right"
"8061",2,"incongruent",4,62,1375,"right"
"8062",2,"congruent",3,110,1781,"right"
"8063",2,"incongruent",2,469,2235,"right"
"8064",2,"congruent",2,203,1500,"right"
"8065",2,"incongruent",1,62,1546,"right"
"8066",2,"congruent",4,125,1328,"right"
"8067",2,"congruent",1,141,1469,"right"
"8068",2,"congruent",4,140,1453,"right"
"8069",2,"congruent",1,94,1235,"right"
"8070",2,"incongruent",3,94,1453,"right"
"8071",2,"congruent",4,140,1812,"right"
"8072",2,"congruent",3,157,1532,"right"
"8073",2,"incongruent",1,110,1828,"right"
"8074",2,"congruent",2,235,1860,"right"
"8075",2,"incongruent",4,140,1406,"right"
"8076",2,"incongruent",3,62,1765,"right"
"8077",2,"incongruent",2,125,1344,"right"
"8078",2,"congruent",2,187,1703,"right"
"8079",2,"congruent",1,156,1594,"right"
"8080",2,"incongruent",2,312,1641,"right"
"8081",2,"congruent",3,140,1125,"right"
"8082",2,"incongruent",4,235,1469,"right"
"8083",2,"incongruent",3,140,1281,"right"
"8084",2,"incongruent",4,156,1344,"right"
"8085",2,"congruent",2,219,1578,"right"
"8086",2,"incongruent",2,110,1360,"right"
"8087",2,"incongruent",1,140,1062,"right"
"8088",2,"congruent",4,156,1328,"right"
"8089",2,"congruent",2,47,1235,"right"
"8090",2,"congruent",1,172,1828,"right"
"8091",2,"incongruent",2,62,1531,"right"
"8092",2,"congruent",1,218,1578,"right"
"8093",2,"incongruent",4,171,1656,"right"
"8094",2,"congruent",2,266,1469,"right"
"8095",2,"congruent",3,125,1313,"right"
"8096",2,"incongruent",1,172,1375,"right"
"8097",2,"congruent",3,282,1860,"right"
"8098",2,"incongruent",3,78,1718,"right"
"8099",2,"incongruent",2,329,1735,"right"
"8100",2,"congruent",4,375,1750,"right"
"8101",2,"incongruent",1,32,1375,"right"
"8102",2,"congruent",3,125,1422,"right"
"8103",2,"incongruent",3,313,1594,"right"
"8104",2,"congruent",1,406,1625,"right"
"8105",2,"incongruent",4,94,1453,"right"
"8106",2,"congruent",4,250,1438,"right"
"8107",2,"congruent",1,281,1500,"right"
"8108",2,"congruent",1,78,1735,"right"
"8109",2,"congruent",4,188,1860,"right"
"8110",2,"congruent",2,266,1625,"right"
"8111",2,"incongruent",4,297,1672,"right"
"8112",2,"incongruent",2,172,1485,"right"
"8113",2,"incongruent",1,78,1531,"right"
"8114",2,"incongruent",2,266,1688,"right"
"8115",2,"congruent",3,47,1625,"right"
"8116",2,"incongruent",3,265,1531,"right"
"8117",2,"congruent",3,250,1484,"right"
"8118",2,"incongruent",3,141,1609,"right"
"8119",2,"incongruent",4,265,1531,"right"
"8120",2,"incongruent",3,250,1516,"right"
"8121",2,"incongruent",2,250,1734,"right"
"8122",2,"congruent",4,313,1719,"right"
"8123",2,"incongruent",1,343,1515,"right"
"8124",2,"congruent",2,406,1453,"right"
"8125",2,"incongruent",1,110,1578,"right"
"8126",2,"congruent",1,438,1563,"right"
"8127",2,"congruent",2,282,1610,"right"
"8128",2,"congruent",3,141,1625,"right"
"8129",2,"congruent",4,187,1797,"right"
"8130",2,"incongruent",4,141,1672,"right"
"8131",2,"congruent",2,47,1641,"right"
"8132",2,"congruent",1,125,1312,"right"
"8133",2,"incongruent",4,140,1671,"right"
"8134",2,"congruent",4,125,1578,"right"
"8135",2,"congruent",3,78,1328,"right"
"8136",2,"congruent",4,141,1469,"right"
"8137",2,"incongruent",2,63,1922,"right"
"8138",2,"incongruent",3,172,1469,"right"
"8139",2,"incongruent",3,203,1640,"right"
"8140",2,"incongruent",4,344,1656,"right"
"8141",2,"congruent",1,250,1625,"right"
"8142",2,"congruent",1,343,1812,"right"
"8143",2,"incongruent",1,78,1375,"right"
"8144",2,"incongruent",3,125,1922,"right"
"8145",2,"congruent",4,219,1625,"right"
"8146",2,"incongruent",2,281,1469,"right"
"8147",2,"congruent",3,485,1672,"right"
"8148",2,"incongruent",1,47,1485,"right"
"8149",2,"congruent",2,47,1344,"right"
"8150",2,"incongruent",1,266,1547,"right"
"8151",2,"congruent",2,156,1406,"right"
"8152",2,"incongruent",2,250,1469,"right"
"8153",2,"incongruent",4,125,1110,"right"
"8154",2,"congruent",3,31,1234,"right"
"8155",2,"incongruent",4,47,1297,"right"
"8156",2,"congruent",1,172,1250,"right"
"8157",2,"incongruent",1,204,1454,"right"
"8158",2,"incongruent",2,375,1797,"right"
"8159",2,"congruent",1,78,1500,"right"
"8160",2,"congruent",3,234,1469,"right"
"8161",2,"congruent",4,219,1610,"right"
"8162",2,"congruent",3,110,1657,"right"
"8163",2,"congruent",2,31,1312,"right"
"8164",2,"incongruent",3,297,1672,"right"
"8165",2,"incongruent",1,234,1562,"right"
"8166",2,"incongruent",4,47,1375,"right"
"8167",2,"incongruent",4,62,1531,"right"
"8168",2,"incongruent",3,109,1453,"right"
"8169",2,"incongruent",2,125,1484,"right"
"8170",2,"congruent",1,63,1563,"right"
"8171",2,"incongruent",2,78,2172,"right"
"8172",2,"congruent",4,125,1328,"right"
"8173",2,"congruent",2,109,1656,"right"
"8174",2,"congruent",4,219,1422,"right"
"8175",2,"incongruent",3,141,1328,"right"
"8176",2,"congruent",2,156,1609,"right"
"8177",2,"incongruent",1,63,1563,"right"
"8178",2,"congruent",3,109,1656,"right"
"8179",2,"congruent",1,94,1844,"right"
"8180",2,"incongruent",4,78,1406,"right"
"8181",2,"incongruent",4,31,1469,"right"
"8182",2,"incongruent",2,94,1406,"right"
"8183",2,"incongruent",1,140,1437,"right"
"8184",2,"incongruent",1,63,1422,"right"
"8185",2,"incongruent",3,172,2000,"right"
"8186",2,"incongruent",3,219,1485,"right"
"8187",2,"congruent",3,234,1406,"right"
"8188",2,"congruent",3,109,1546,"right"
"8189",2,"congruent",1,187,1469,"right"
"8190",2,"incongruent",4,47,1422,"right"
"8191",2,"congruent",4,79,1704,"right"
"8192",2,"congruent",2,31,1390,"right"
"8193",2,"incongruent",3,172,1688,"right"
"8194",2,"congruent",4,204,1438,"right"
"8195",2,"congruent",2,297,1750,"right"
"8196",2,"congruent",1,281,1437,"right"
"8197",2,"incongruent",2,234,1406,"right"
"8198",2,"incongruent",2,125,1406,"right"
"8199",2,"congruent",3,62,1484,"right"
"8200",2,"congruent",4,156,1438,"right"
"8201",2,"congruent",2,94,1297,"right"
"8202",2,"incongruent",1,94,1313,"right"
"8203",2,"incongruent",3,250,1282,"right"
"8204",2,"congruent",2,140,1312,"right"
"8205",2,"incongruent",2,63,1781,"right"
"8206",2,"congruent",3,62,1969,"right"
"8207",2,"congruent",4,47,1281,"right"
"8208",2,"congruent",3,109,1765,"right"
"8209",2,"incongruent",4,78,1375,"right"
"8210",2,"congruent",4,265,1500,"right"
"8211",2,"congruent",4,125,1375,"right"
"8212",2,"incongruent",3,203,1438,"right"
"8213",2,"congruent",1,203,1718,"right"
"8214",2,"congruent",1,219,1329,"right"
"8215",2,"incongruent",2,219,1422,"right"
"8216",2,"congruent",2,187,1328,"right"
"8217",2,"congruent",1,63,1469,"right"
"8218",2,"congruent",3,94,1500,"right"
"8219",2,"incongruent",1,62,1687,"right"
"8220",2,"incongruent",4,235,1688,"right"
"8221",2,"incongruent",4,157,1735,"right"
"8222",2,"incongruent",1,94,1422,"right"
"8223",2,"congruent",2,140,1687,"right"
"8224",2,"incongruent",1,109,1453,"right"
"8225",2,"incongruent",2,31,1422,"right"
"8226",2,"incongruent",3,140,1562,"right"
"8227",3,"incongruent",4,500,1766,"right"
"8228",3,"congruent",2,156,1421,"right"
"8229",3,"congruent",1,94,1359,"right"
"8230",3,"incongruent",1,94,1563,"right"
"8231",3,"congruent",1,187,1422,"right"
"8232",3,"congruent",3,156,1422,"right"
"8233",3,"incongruent",3,31,1281,"right"
"8234",3,"congruent",4,47,1485,"right"
"8235",3,"incongruent",4,47,1359,"right"
"8236",3,"incongruent",2,32,1485,"right"
"8237",3,"incongruent",1,172,1610,"right"
"8238",3,"incongruent",4,141,1234,"right"
"8239",3,"congruent",2,94,1188,"right"
"8240",3,"incongruent",1,47,1016,"right"
"8241",3,"congruent",1,94,1454,"right"
"8242",3,"congruent",2,63,1453,"right"
"8243",3,"incongruent",3,125,1266,"right"
"8244",3,"congruent",4,125,1531,"right"
"8245",3,"congruent",4,94,1297,"right"
"8246",3,"incongruent",2,110,1250,"right"
"8247",3,"congruent",3,78,1562,"right"
"8248",3,"incongruent",2,141,1578,"right"
"8249",3,"congruent",3,62,1281,"right"
"8250",3,"incongruent",3,62,1531,"right"
"8251",3,"congruent",4,93,1250,"right"
"8252",3,"congruent",1,78,1328,"right"
"8253",3,"incongruent",3,78,1421,"right"
"8254",3,"incongruent",1,94,1266,"right"
"8255",3,"congruent",3,47,1016,"right"
"8256",3,"incongruent",4,63,1250,"right"
"8257",3,"congruent",4,46,1015,"right"
"8258",3,"congruent",1,62,1062,"right"
"8259",3,"congruent",2,94,1438,"right"
"8260",3,"congruent",3,31,1844,"right"
"8261",3,"incongruent",1,109,1438,"right"
"8262",3,"incongruent",2,79,1141,"right"
"8263",3,"incongruent",3,62,1469,"right"
"8264",3,"incongruent",3,47,1469,"right"
"8265",3,"incongruent",2,234,1359,"right"
"8266",3,"congruent",1,63,1422,"right"
"8267",3,"congruent",4,63,1438,"right"
"8268",3,"incongruent",4,125,1359,"right"
"8269",3,"congruent",2,94,1187,"right"
"8270",3,"congruent",2,47,1469,"right"
"8271",3,"incongruent",1,172,1875,"right"
"8272",3,"congruent",3,125,1187,"right"
"8273",3,"incongruent",2,109,1219,"right"
"8274",3,"incongruent",4,140,1172,"right"
"8275",3,"congruent",3,62,1156,"right"
"8276",3,"congruent",4,250,1375,"right"
"8277",3,"congruent",1,32,1016,"right"
"8278",3,"incongruent",2,31,1219,"right"
"8279",3,"incongruent",3,47,1531,"right"
"8280",3,"congruent",2,94,1172,"right"
"8281",3,"incongruent",3,94,1110,"right"
"8282",3,"congruent",4,63,1203,"right"
"8283",3,"congruent",3,203,1234,"right"
"8284",3,"incongruent",1,125,1296,"right"
"8285",3,"incongruent",2,188,1141,"right"
"8286",3,"incongruent",2,172,1313,"right"
"8287",3,"incongruent",4,141,1250,"right"
"8288",3,"incongruent",4,47,1297,"right"
"8289",3,"congruent",4,172,1453,"right"
"8290",3,"congruent",2,93,1343,"right"
"8291",3,"congruent",1,94,1484,"right"
"8292",3,"incongruent",1,94,1859,"right"
"8293",3,"incongruent",4,94,1406,"right"
"8294",3,"incongruent",1,62,1844,"right"
"8295",3,"congruent",1,187,1422,"right"
"8296",3,"congruent",2,46,1468,"right"
"8297",3,"incongruent",3,156,1296,"right"
"8298",3,"congruent",3,78,1593,"right"
"8299",3,"incongruent",4,78,1375,"right"
"8300",3,"incongruent",1,62,1203,"right"
"8301",3,"congruent",1,140,1015,"right"
"8302",3,"congruent",2,46,1203,"right"
"8303",3,"incongruent",4,63,1125,"right"
"8304",3,"congruent",4,47,1250,"right"
"8305",3,"incongruent",2,94,1562,"right"
"8306",3,"congruent",2,63,1203,"right"
"8307",3,"incongruent",3,157,1172,"right"
"8308",3,"incongruent",2,47,1219,"right"
"8309",3,"incongruent",3,78,1500,"right"
"8310",3,"incongruent",2,94,1844,"right"
"8311",3,"incongruent",4,62,1484,"right"
"8312",3,"congruent",3,79,1797,"right"
"8313",3,"congruent",4,109,1172,"right"
"8314",3,"congruent",4,31,1125,"right"
"8315",3,"congruent",1,141,1297,"right"
"8316",3,"congruent",2,78,1187,"right"
"8317",3,"congruent",1,125,1485,"right"
"8318",3,"congruent",3,78,1438,"right"
"8319",3,"incongruent",1,47,1078,"right"
"8320",3,"incongruent",1,78,1156,"right"
"8321",3,"incongruent",3,62,1468,"right"
"8322",3,"congruent",3,47,1766,"right"
"8323",3,"congruent",2,94,1109,"right"
"8324",3,"incongruent",1,78,1094,"right"
"8325",3,"incongruent",2,31,1640,"right"
"8326",3,"congruent",4,79,1797,"right"
"8327",3,"incongruent",4,78,1547,"right"
"8328",3,"congruent",2,110,1235,"right"
"8329",3,"congruent",4,47,1094,"right"
"8330",3,"incongruent",1,47,1000,"right"
"8331",3,"incongruent",1,32,1500,"right"
"8332",3,"congruent",2,47,1141,"right"
"8333",3,"incongruent",4,47,1610,"right"
"8334",3,"congruent",1,47,1125,"right"
"8335",3,"congruent",4,93,1062,"right"
"8336",3,"congruent",3,125,1406,"right"
"8337",3,"congruent",1,47,1391,"right"
"8338",3,"incongruent",4,141,1266,"right"
"8339",3,"congruent",3,109,1219,"right"
"8340",3,"incongruent",3,93,1515,"right"
"8341",3,"incongruent",3,141,1563,"right"
"8342",3,"congruent",3,94,1187,"right"
"8343",3,"congruent",1,32,1547,"right"
"8344",3,"incongruent",2,47,1531,"right"
"8345",3,"incongruent",3,47,1265,"right"
"8346",3,"incongruent",2,31,1265,"right"
"8347",3,"incongruent",1,94,1469,"right"
"8348",3,"incongruent",2,79,1235,"right"
"8349",3,"congruent",3,62,1328,"right"
"8350",3,"congruent",2,63,1266,"right"
"8351",3,"incongruent",3,140,1781,"right"
"8352",3,"incongruent",4,47,2125,"right"
"8353",3,"congruent",4,46,1562,"right"
"8354",3,"congruent",2,31,1547,"right"
"8355",3,"incongruent",4,125,1594,"right"
"8356",3,"incongruent",1,47,1032,"right"
"8357",3,"congruent",2,63,1313,"right"
"8358",3,"incongruent",1,94,1172,"right"
"8359",3,"incongruent",3,125,1406,"right"
"8360",3,"congruent",3,62,1359,"right"
"8361",3,"congruent",1,93,1328,"right"
"8362",3,"congruent",1,32,1407,"right"
"8363",3,"incongruent",2,47,1328,"right"
"8364",3,"congruent",1,62,1312,"right"
"8365",3,"incongruent",4,78,1344,"right"
