"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboardresponse","correct_response","count_block1","count_block2","count_block3","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_isi","count_keyboardresponse","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboardresponse","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboardresponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_block1","time_block2","time_block3","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_isi","time_keyboardresponse","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.7391304348","96.7391304348","481.260869565","481.260869565","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","91","0","91","0","91","0","0","0","91","91","91","91","91","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","492","NA","23435","42596","NA","492","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","220683","3757","NA","NA","228918","3762","167474","NA","227782","229024","229517","228915","229023","New experiment","89","44276","92","yes","1024"
"96.7741935484","96.7741935484","482.23655914","482.23655914","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","92","0","92","0","92","0","0","0","92","92","92","92","92","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","572","NA","23435","42596","NA","572","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","220683","3757","NA","NA","230659","3762","167474","NA","229523","230765","231339","230656","230764","New experiment","90","44848","93","yes","1024"
"96.8085106383","96.8085106383","482.595744681","482.595744681","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","93","0","93","0","93","0","0","0","93","93","93","93","93","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","516","NA","23435","42596","NA","516","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","220683","3757","NA","NA","232481","3762","167474","NA","231344","232587","233104","232478","232586","New experiment","91","45364","94","yes","1024"
"96.8421052632","96.8421052632","482.105263158","482.105263158","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","94","0","94","0","94","0","0","0","94","94","94","94","94","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","14","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","436","NA","23435","42596","NA","436","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","220683","3757","NA","NA","234249","3762","167474","NA","233110","234355","234793","234246","234354","New experiment","92","45800","95","yes","1024"
"96.875","96.875","482.458333333","482.458333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","95","0","95","0","95","0","0","0","95","95","95","95","95","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","15","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","516","NA","23435","42596","NA","516","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","220683","3757","NA","NA","235933","3762","167474","NA","234799","236040","236558","235930","236040","New experiment","93","46316","96","yes","1024"
"96.9072164948","96.9072164948","481.969072165","481.969072165","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","96","0","96","0","96","0","0","0","96","96","96","96","96","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","16","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","435","NA","23435","42596","NA","435","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","220683","3757","NA","NA","237700","3762","167474","NA","236563","237806","238242","237697","237805","New experiment","94","46751","97","yes","1024"
"95.9183673469","95.9183673469","480.673469388","480.673469388","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","97","0","97","0","97","0","0","0","97","97","97","97","97","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","17","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","355","NA","23435","42596","NA","355","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","220683","3757","NA","NA","239386","3762","167474","NA","238248","239491","239847","239382","239491","New experiment","94","47106","98","yes","1024"
"95.9595959596","95.9595959596","480.373737374","480.373737374","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","98","0","98","0","98","0","0","0","98","98","98","98","98","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","18","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","451","NA","23435","42596","NA","451","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","239852","3757","NA","NA","241487","3762","167474","NA","240359","241593","242046","241483","241592","New experiment","95","47557","99","yes","1024"
"96","96","480.27","480.27","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","99","0","99","0","99","0","0","0","99","99","99","99","99","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","19","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","470","NA","23435","42596","NA","470","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","239852","3757","NA","NA","243189","3762","167474","NA","242051","243295","243767","243186","243294","New experiment","96","48027","100","yes","1024"
"96.0396039604","96.0396039604","480.633663366","480.633663366","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","100","0","100","0","100","0","0","0","100","100","100","100","100","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","20","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","517","NA","23435","42596","NA","517","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","239852","3757","NA","NA","244906","3762","167474","NA","243775","245012","245531","244902","245011","New experiment","97","48544","101","yes","1024"
"96.0784313725","96.0784313725","480.911764706","480.911764706","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","101","0","101","0","101","0","0","0","101","101","101","101","101","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","21","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","509","NA","23435","42596","NA","509","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","239852","3757","NA","NA","246672","3762","167474","NA","245536","246778","247289","246669","246777","New experiment","98","49053","102","yes","1024"
"96.1165048544","96.1165048544","480.854368932","480.854368932","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","102","0","102","0","102","0","0","0","102","102","102","102","102","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","22","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","475","NA","23435","42596","NA","475","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","239852","3757","NA","NA","248422","3762","167474","NA","247294","248528","249005","248419","248527","New experiment","99","49528","103","yes","1024"
"96.1538461538","96.1538461538","480.682692308","480.682692308","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","103","0","103","0","103","0","0","0","103","103","103","103","103","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","23","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","463","NA","23435","42596","NA","463","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","239852","3757","NA","NA","250151","3762","167474","NA","249010","250257","250722","250148","250257","New experiment","100","49991","104","yes","1024"
"96.1904761905","96.1904761905","480.838095238","480.838095238","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","104","0","104","0","104","0","0","0","104","104","104","104","104","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","24","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","497","NA","23435","42596","NA","497","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","239852","3757","NA","NA","251862","3762","167474","NA","250727","251968","252467","251859","251968","New experiment","101","50488","105","yes","1024"
"96.2264150943","96.2264150943","481.169811321","481.169811321","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","105","0","105","0","105","0","0","0","105","105","105","105","105","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","25","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","516","NA","23435","42596","NA","516","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","NA","239852","3757","NA","NA","253624","3762","167474","NA","252472","253730","254247","253621","253729","New experiment","102","51004","106","yes","1024"
"96.261682243","96.261682243","480.813084112","480.813084112","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","106","0","106","0","106","0","0","0","106","106","106","106","106","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","26","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","443","NA","23435","42596","NA","443","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","239852","3757","NA","NA","255382","3762","167474","NA","254253","255488","255933","255379","255488","New experiment","103","51447","107","yes","1024"
"96.2962962963","96.2962962963","480.777777778","480.777777778","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","107","0","107","0","107","0","0","0","107","107","107","107","107","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","27","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","477","NA","23435","42596","NA","477","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","239852","3757","NA","NA","257059","3762","167474","NA","255939","257165","257643","257056","257165","New experiment","104","51924","108","yes","1024"
"96.3302752294","96.3302752294","480.908256881","480.908256881","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","108","0","108","0","108","0","0","0","108","108","108","108","108","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","28","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","495","NA","23435","42596","NA","495","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","239852","3757","NA","NA","258796","3762","167474","NA","257649","258903","259400","258793","258902","New experiment","105","52419","109","yes","1024"
"96.3636363636","96.3636363636","481.009090909","481.009090909","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","109","0","109","0","109","0","0","0","109","109","109","109","109","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","29","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","492","NA","23435","42596","NA","492","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","239852","3757","NA","NA","260537","3762","167474","NA","259405","260643","261137","260534","260643","New experiment","106","52911","110","yes","1024"
"96.3963963964","96.3963963964","480.216216216","480.216216216","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","110","0","110","0","110","0","0","0","110","110","110","110","110","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","30","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","393","NA","23435","42596","NA","393","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","239852","3757","NA","NA","262274","3762","167474","NA","261142","262380","262775","262271","262380","New experiment","107","53304","111","yes","1024"
"96.4285714286","96.4285714286","479.544642857","479.544642857","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","111","0","111","0","111","0","0","0","111","111","111","111","111","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","31","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","405","NA","23435","42596","NA","405","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","NA","239852","3757","NA","NA","263938","3762","167474","NA","262780","264045","264452","263935","264044","New experiment","108","53709","112","yes","1024"
