"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_ixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_ixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.66666666666667","91.66666666666667","457.3020833333333","457.3020833333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","95","0","95","0","0","0","0","95","95","95","95","95","95","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","458","NA","579","9721","NA","458","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","167414","NA","173978","2506","137313","NA","2493","170260","175036","175151","175611","175023","175151","Flanker Task ","88","43901","96","yes","1024"
"91.75257731958763","91.75257731958763","456.83505154639175","456.83505154639175","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","96","0","96","0","0","0","0","96","96","96","96","96","96","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","412","NA","579","9721","NA","412","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","167414","NA","175634","2506","137313","NA","2493","170260","176692","176807","177221","176679","176807","Flanker Task ","89","44313","97","yes","1024"
"91.83673469387755","91.83673469387755","456.3265306122449","456.3265306122449","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","97","0","97","0","0","0","0","97","97","97","97","97","97","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","407","NA","579","9721","NA","407","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","167414","NA","177242","2506","137313","NA","2493","170260","178301","178416","178825","178288","178416","Flanker Task ","90","44720","98","yes","1024"
"91.91919191919192","91.91919191919192","455.8686868686869","455.8686868686869","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","98","0","98","0","0","0","0","98","98","98","98","98","98","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","411","NA","579","9721","NA","411","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","167414","NA","178846","2506","137313","NA","2493","170260","179905","180020","180432","179892","180020","Flanker Task ","91","45131","99","yes","1024"
"92","92","455.46","455.46","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","99","0","99","0","0","0","0","99","99","99","99","99","99","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","415","NA","579","9721","NA","415","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","167414","NA","180455","2506","137313","NA","2493","170260","181515","181630","182047","181502","181630","Flanker Task ","92","45546","100","yes","1024"
"92.07920792079207","92.07920792079207","454.6039603960396","454.6039603960396","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","100","0","100","0","0","0","0","100","100","100","100","100","100","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","369","NA","579","9721","NA","369","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","167414","NA","182068","2506","137313","NA","2493","170260","183127","183242","183613","183113","183242","Flanker Task ","93","45915","101","yes","1024"
"92.15686274509804","92.15686274509804","453.94117647058823","453.94117647058823","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","101","0","101","0","0","0","0","101","101","101","101","101","101","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","387","NA","579","9721","NA","387","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","167414","NA","183635","2506","137313","NA","2493","170260","184694","184809","185197","184681","184809","Flanker Task ","94","46302","102","yes","1024"
"92.23300970873787","92.23300970873787","452.79611650485435","452.79611650485435","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","102","0","102","0","0","0","0","102","102","102","102","102","102","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","336","NA","579","9721","NA","336","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","NA","167414","NA","185223","2506","137313","NA","2493","170260","186282","186397","186735","186269","186396","Flanker Task ","95","46638","103","yes","1024"
"92.3076923076923","92.3076923076923","452.2692307692308","452.2692307692308","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","103","0","103","0","0","0","0","103","103","103","103","103","103","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","398","NA","579","9721","NA","398","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","167414","NA","186757","2506","137313","NA","2493","170260","187817","187932","188331","187804","187932","Flanker Task ","96","47036","104","yes","1024"
"91.42857142857143","91.42857142857143","451.73333333333335","451.73333333333335","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","104","0","104","0","0","0","0","104","104","104","104","104","104","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","396","NA","579","9721","NA","396","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","167414","NA","188355","2506","137313","NA","2493","170260","189414","189529","189927","189401","189529","Flanker Task ","96","47432","105","yes","1024"
"91.50943396226415","91.50943396226415","451.89622641509436","451.89622641509436","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","105","0","105","0","0","0","0","105","105","105","105","105","105","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","469","NA","579","9721","NA","469","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","189949","NA","190464","2506","137313","NA","2493","170260","191523","191638","192108","191510","191638","Flanker Task ","97","47901","106","yes","1024"
"91.58878504672897","91.58878504672897","452.3457943925234","452.3457943925234","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","106","0","106","0","0","0","0","106","106","106","106","106","106","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","500","NA","579","9721","NA","500","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","189949","NA","192130","2506","137313","NA","2493","170260","193189","193305","193806","193176","193305","Flanker Task ","98","48401","107","yes","1024"
"91.66666666666667","91.66666666666667","452.64814814814815","452.64814814814815","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","107","0","107","0","0","0","0","107","107","107","107","107","107","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","485","NA","579","9721","NA","485","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","NA","189949","NA","193828","2506","137313","NA","2493","170260","194886","195000","195486","194874","195000","Flanker Task ","99","48886","108","yes","1024"
"91.74311926605505","91.74311926605505","452.2477064220183","452.2477064220183","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","108","0","108","0","0","0","0","108","108","108","108","108","108","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","409","NA","579","9721","NA","409","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","189949","NA","195508","2506","137313","NA","2493","170260","196567","196682","197092","196555","196682","Flanker Task ","100","49295","109","yes","1024"
"91.81818181818181","91.81818181818181","451.92727272727274","451.92727272727274","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","109","0","109","0","0","0","0","109","109","109","109","109","109","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","417","NA","579","9721","NA","417","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","189949","NA","197114","2506","137313","NA","2493","170260","198173","198288","198707","198160","198288","Flanker Task ","101","49712","110","yes","1024"
"91.89189189189189","91.89189189189189","451.54954954954957","451.54954954954957","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","110","0","110","0","0","0","0","110","110","110","110","110","110","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","410","NA","579","9721","NA","410","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","189949","NA","198730","2506","137313","NA","2493","170260","199788","199903","200314","199775","199903","Flanker Task ","102","50122","111","yes","1024"
"91.96428571428571","91.96428571428571","450.82142857142856","450.82142857142856","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","111","0","111","0","0","0","0","111","111","111","111","111","111","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","370","NA","579","9721","NA","370","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","189949","NA","200336","2506","137313","NA","2493","170260","201396","201511","201882","201383","201510","Flanker Task ","103","50492","112","yes","1024"
"92.03539823008849","92.03539823008849","450.0353982300885","450.0353982300885","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","112","0","112","0","0","0","0","112","112","112","112","112","112","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","362","NA","579","9721","NA","362","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","189949","NA","201903","2506","137313","NA","2493","170260","202961","203076","203439","202949","203076","Flanker Task ","104","50854","113","yes","1024"
"92.10526315789474","92.10526315789474","449.13157894736844","449.13157894736844","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","113","0","113","0","0","0","0","113","113","113","113","113","113","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","347","NA","579","9721","NA","347","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","NA","189949","NA","203460","2506","137313","NA","2493","170260","204519","204634","204982","204506","204634","Flanker Task ","105","51201","114","yes","1024"
"92.17391304347827","92.17391304347827","449.55652173913046","449.55652173913046","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","114","0","114","0","0","0","0","114","114","114","114","114","114","Fri Sep 18 11:18:26 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","498","NA","579","9721","NA","498","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","NA","189949","NA","205002","2506","137313","NA","2493","170260","206061","206175","206674","206048","206175","Flanker Task ","106","51699","115","yes","1024"
