Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block3,count_ErrorFeedback,count_ISI,count_Logger,count_block1,count_block2,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instructions1,count_instructions3,count_keyboard_response,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block3,time_ErrorFeedback,time_ISI,time_Logger,time_block1,time_block2,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instructions1,time_instructions3,time_keyboard_response,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
HHHHH,88.82978723,88.82978723,436.8776596,436.8776596,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,187,187,187,0,0,0,187,0,187,0,0,0,187,187,187,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,27,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,119,NA,3168,563,2025,119,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,327054,331622,332952,4223,146215,3656,304242,NA,332727,143046,3660,286341,332831,332726,332831,Flanker Test,167,82133,188,yes,1024
HHSHH,88.88888889,88.88888889,437.1640212,437.1640212,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,188,188,188,0,0,0,188,0,188,0,0,0,188,188,188,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,28,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,491,NA,3168,563,2025,491,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,332955,333459,335165,4223,146215,3656,304242,NA,334569,143046,3660,286341,334672,334567,334672,Flanker Test,168,82624,189,yes,1024
SSSSS,88.42105263,88.42105263,435.2631579,435.2631579,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,189,189,189,0,0,0,189,0,189,0,0,0,189,189,189,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,29,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,76,NA,3168,563,2025,76,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,332955,335672,336960,4223,146215,3656,335168,NA,336777,143046,3660,286341,336880,336776,336880,Flanker Test,168,82700,190,yes,1024
SSHSS,87.95811518,87.95811518,433.052356,433.052356,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,190,190,190,0,0,0,190,0,190,0,0,0,190,190,190,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,30,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,13,NA,3168,563,2025,13,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,336965,337469,338693,4223,146215,3656,335168,NA,338572,143046,3660,286341,338675,338570,338675,Flanker Test,168,82713,191,yes,1024
SSSSS,87.5,87.5,431.0729167,431.0729167,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,191,191,191,0,0,0,191,0,191,0,0,0,191,191,191,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,53,NA,3168,563,2025,53,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,338702,339204,340461,4223,146215,3656,335168,NA,340301,143046,3660,286341,340403,340299,340403,Flanker Test,168,82766,192,yes,1024
HHSHH,87.56476684,87.56476684,432.3005181,432.3005181,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,192,192,192,0,0,0,192,0,192,0,0,0,192,192,192,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,668,NA,3168,563,2025,668,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,340469,340974,342849,4223,146215,3656,335168,NA,342076,143046,3660,286341,342179,342075,342179,Flanker Test,169,83434,193,yes,1024
SSHSS,87.11340206,87.11340206,431.7474227,431.7474227,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,193,193,193,0,0,0,193,0,193,0,0,0,193,193,193,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,33,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,325,NA,3168,563,2025,325,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,340469,343356,344885,4223,146215,3656,342852,NA,344458,143046,3660,286341,344559,344456,344559,Flanker Test,169,83759,194,yes,1024
HHSHH,86.66666667,86.66666667,430.0461538,430.0461538,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,194,194,194,0,0,0,194,0,194,0,0,0,194,194,194,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,34,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,100,NA,3168,563,2025,100,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,344888,345896,347210,4223,146215,3656,345392,NA,347002,143046,3660,286341,347105,347001,347105,Flanker Test,169,83859,195,yes,1024
SSSSS,86.73469388,86.73469388,428.3979592,428.3979592,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,195,195,195,0,0,0,195,0,195,0,0,0,195,195,195,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,35,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,107,NA,3168,563,2025,107,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,347218,347723,349037,4223,146215,3656,345392,NA,348823,143046,3660,286341,348925,348821,348924,Flanker Test,170,83966,196,yes,1024
HHHHH,86.29441624,86.29441624,427.4720812,427.4720812,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,196,196,196,0,0,0,196,0,196,0,0,0,196,196,196,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,36,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,246,NA,3168,563,2025,246,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,347218,349042,350476,4223,146215,3656,345392,NA,350123,143046,3660,286341,350227,350121,350227,Flanker Test,170,84212,197,yes,1024
SSSSS,85.85858586,85.85858586,426.0959596,426.0959596,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,197,197,197,0,0,0,197,0,197,0,0,0,197,197,197,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,37,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,155,NA,3168,563,2025,155,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,350479,350980,352329,4223,146215,3656,345392,NA,352070,143046,3660,286341,352173,352069,352172,Flanker Test,170,84367,198,yes,1024
HHSHH,85.42713568,85.42713568,424.6532663,424.6532663,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,198,198,198,0,0,0,198,0,198,0,0,0,198,198,198,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,38,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,139,NA,3168,563,2025,139,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,352333,352837,354186,4223,146215,3656,345392,NA,353942,143046,3660,286341,354045,353941,354045,Flanker Test,170,84506,199,yes,1024
HHHHH,85.5,85.5,423.73,423.73,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,199,199,199,0,0,0,199,0,199,0,0,0,199,199,199,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,39,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,240,NA,3168,563,2025,240,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,354190,354694,356145,4223,146215,3656,345392,NA,355800,143046,3660,286341,355903,355798,355903,Flanker Test,171,84746,200,yes,1024
SSHSS,85.07462687,85.07462687,422.8208955,422.8208955,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,200,200,200,0,0,0,200,0,200,0,0,0,200,200,200,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,40,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,241,NA,3168,563,2025,241,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,354190,356149,357599,4223,146215,3656,345392,NA,357253,143046,3660,286341,357356,357251,357356,Flanker Test,171,84987,201,yes,1024
HHHHH,84.65346535,84.65346535,421.7376238,421.7376238,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,201,201,201,0,0,0,201,0,201,0,0,0,201,201,201,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,41,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,204,NA,3168,563,2025,204,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,357602,358103,359515,4223,146215,3656,345392,NA,359206,143046,3660,286341,359309,359205,359309,Flanker Test,171,85191,202,yes,1024
SSHSS,84.72906404,84.72906404,420.8275862,420.8275862,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,202,202,202,0,0,0,202,0,202,0,0,0,202,202,202,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,42,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,237,NA,3168,563,2025,237,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,359518,360022,361471,4223,146215,3656,345392,NA,361128,143046,3660,286341,361231,361126,361231,Flanker Test,172,85428,203,yes,1024
HHSHH,84.31372549,84.31372549,419.9607843,419.9607843,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,203,203,203,0,0,0,203,0,203,0,0,0,203,203,203,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,43,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,244,NA,3168,563,2025,244,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,359518,361477,362933,4223,146215,3656,345392,NA,362583,143046,3660,286341,362687,362581,362687,Flanker Test,172,85672,204,yes,1024
HHSHH,84.3902439,84.3902439,419.2829268,419.2829268,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,204,204,204,0,0,0,204,0,204,0,0,0,204,204,204,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,44,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,281,NA,3168,563,2025,281,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,362936,363440,364933,4223,146215,3656,345392,NA,364547,143046,3660,286341,364650,364546,364650,Flanker Test,173,85953,205,yes,1024
HHHHH,84.46601942,84.46601942,418.1747573,418.1747573,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,205,205,205,0,0,0,205,0,205,0,0,0,205,205,205,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,45,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,191,NA,3168,563,2025,191,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,362936,364937,366339,4223,146215,3656,345392,NA,366045,143046,3660,286341,366146,366043,366146,Flanker Test,174,86144,206,yes,1024
SSSSS,84.5410628,84.5410628,416.8792271,416.8792271,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,206,206,206,0,0,0,206,0,206,0,0,0,206,206,206,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,46,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,150,NA,3168,563,2025,150,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,362936,366342,367703,4223,146215,3656,345392,NA,367447,143046,3660,286341,367550,367445,367550,Flanker Test,175,86294,207,yes,1024
HHHHH,84.13461538,84.13461538,416.0480769,416.0480769,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,207,207,207,0,0,0,207,0,207,0,0,0,207,207,207,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,47,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,244,NA,3168,563,2025,244,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,362936,367707,369161,4223,146215,3656,345392,NA,368813,143046,3660,286341,368916,368812,368916,Flanker Test,175,86538,208,yes,1024
HHHHH,84.21052632,84.21052632,415.1578947,415.1578947,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,208,208,208,0,0,0,208,0,208,0,0,0,208,208,208,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,48,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,230,NA,3168,563,2025,230,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,369165,369670,371123,4223,146215,3656,345392,NA,370788,143046,3660,286341,370891,370786,370891,Flanker Test,176,86768,209,yes,1024
SSHSS,83.80952381,83.80952381,414.4380952,414.4380952,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,209,209,209,0,0,0,209,0,209,0,0,0,209,209,209,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,49,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,264,NA,3168,563,2025,264,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,369165,371126,372556,4223,146215,3656,345392,NA,372187,143046,3660,286341,372291,372185,372291,Flanker Test,176,87032,210,yes,1024
SSSSS,83.88625592,83.88625592,414.521327,414.521327,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,210,210,210,0,0,0,210,0,210,0,0,0,210,210,210,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,50,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,432,NA,3168,563,2025,432,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,372560,373064,374687,4223,146215,3656,345392,NA,374150,143046,3660,286341,374253,374148,374253,Flanker Test,177,87464,211,yes,1024
HHHHH,83.96226415,83.96226415,413.3018868,413.3018868,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,211,211,211,0,0,0,211,0,211,0,0,0,211,211,211,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,51,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,156,NA,3168,563,2025,156,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,372560,375194,376518,4223,146215,3656,374690,NA,376253,143046,3660,286341,376356,376251,376356,Flanker Test,178,87620,212,yes,1024
SSHSS,83.56807512,83.56807512,412.4366197,412.4366197,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,212,212,212,0,0,0,212,0,212,0,0,0,212,212,212,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,52,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,229,NA,3168,563,2025,229,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,372560,376526,377963,4223,146215,3656,374690,NA,377629,143046,3660,286341,377732,377628,377732,Flanker Test,178,87849,213,yes,1024
SSHSS,83.17757009,83.17757009,412.6308411,412.6308411,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,213,213,213,0,0,0,213,0,213,0,0,0,213,213,213,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,53,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,454,NA,3168,563,2025,454,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,377966,378470,380127,4223,146215,3656,374690,NA,379569,143046,3660,286341,379672,379568,379672,Flanker Test,178,88303,214,yes,1024
SSHSS,83.25581395,83.25581395,412.9209302,412.9209302,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,214,214,214,0,0,0,214,0,214,0,0,0,214,214,214,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,54,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,475,NA,3168,563,2025,475,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,380130,381139,382785,4223,146215,3656,380635,NA,382205,143046,3660,286341,382308,382203,382307,Flanker Test,179,88778,215,yes,1024
HHHHH,82.87037037,82.87037037,411.5324074,411.5324074,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,215,215,215,0,0,0,215,0,215,0,0,0,215,215,215,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,55,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,113,NA,3168,563,2025,113,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,380130,383292,384614,4223,146215,3656,382788,NA,384391,143046,3660,286341,384495,384389,384495,Flanker Test,179,88891,216,yes,1024
SSHSS,82.94930876,82.94930876,410.3870968,410.3870968,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,216,216,216,0,0,0,216,0,216,0,0,0,216,216,216,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,56,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,163,NA,3168,563,2025,163,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,384619,385121,386451,4223,146215,3656,382788,NA,386178,143046,3660,286341,386282,386176,386282,Flanker Test,180,89054,217,yes,1024
HHSHH,83.02752294,83.02752294,409.4541284,409.4541284,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,217,217,217,0,0,0,217,0,217,0,0,0,217,217,217,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,207,NA,3168,563,2025,207,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,384619,386459,387881,4223,146215,3656,382788,NA,387567,143046,3660,286341,387669,387565,387669,Flanker Test,181,89261,218,yes,1024
SSSSS,83.10502283,83.10502283,408.2785388,408.2785388,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,218,218,218,0,0,0,218,0,218,0,0,0,218,218,218,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,152,NA,3168,563,2025,152,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,384619,387888,389256,4223,146215,3656,382788,NA,388996,143046,3660,286341,389099,388994,389099,Flanker Test,182,89413,219,yes,1024
HHHHH,82.72727273,82.72727273,407.2318182,407.2318182,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,219,219,219,0,0,0,219,0,219,0,0,0,219,219,219,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,178,NA,3168,563,2025,178,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,384619,389262,390654,4223,146215,3656,382788,NA,390368,143046,3660,286341,390471,390366,390471,Flanker Test,182,89591,220,yes,1024
SSHSS,82.35294118,82.35294118,406.1085973,406.1085973,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,220,220,220,0,0,0,220,0,220,0,0,0,220,220,220,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,159,NA,3168,563,2025,159,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,390662,391166,392490,4223,146215,3656,382788,NA,392224,143046,3660,286341,392328,392222,392328,Flanker Test,182,89750,221,yes,1024
SSSSS,82.43243243,82.43243243,404.3693694,404.3693694,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,221,221,221,0,0,0,221,0,221,0,0,0,221,221,221,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,20,NA,3168,563,2025,20,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,392493,392997,394226,4223,146215,3656,382788,NA,394097,143046,3660,286341,394201,394095,394201,Flanker Test,183,89770,222,yes,1024
HHHHH,82.51121076,82.51121076,403.5964126,403.5964126,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,222,222,222,0,0,0,222,0,222,0,0,0,222,222,222,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,232,NA,3168,563,2025,232,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,392493,394234,395679,4223,146215,3656,382788,NA,395343,143046,3660,286341,395446,395341,395446,Flanker Test,184,90002,223,yes,1024
SSHSS,82.14285714,82.14285714,402.8258929,402.8258929,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,223,223,223,0,0,0,223,0,223,0,0,0,223,223,223,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,231,NA,3168,563,2025,231,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,392493,395682,397126,4223,146215,3656,382788,NA,396790,143046,3660,286341,396893,396789,396893,Flanker Test,184,90233,224,yes,1024
HHHHH,81.77777778,81.77777778,401.1066667,401.1066667,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,224,224,224,0,0,0,224,0,224,0,0,0,224,224,224,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,16,NA,3168,563,2025,16,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,397130,397634,398865,4223,146215,3656,382788,NA,398740,143046,3660,286341,398843,398739,398843,Flanker Test,184,90249,225,yes,1024
