"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_finish","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_Instructions1","response_time_finish","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"97.43589743589743","97.43589743589743","430.97435897435895","430.97435897435895","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","38","0","38","38","0","38","0","38","0","0","38","38","38","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","38","38","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","502","20766","NA","NA","NA","502","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","82009","1417","83056","60744","1363","NA","NA","83058","NA","NA","83162","83665","83162","Flanker Test","38","16808","39","yes","1024"
"97.5","97.5","429.175","429.175","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","39","0","39","39","0","39","0","39","0","0","39","39","39","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","39","39","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","359","20766","NA","NA","NA","359","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","83668","1417","84716","60744","1363","NA","NA","84718","NA","NA","84822","85182","84822","Flanker Test","39","17167","40","yes","1024"
"97.5609756097561","97.5609756097561","428.8780487804878","428.8780487804878","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","40","0","40","40","0","40","0","40","0","0","40","40","40","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","40","40","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","417","20766","NA","NA","NA","417","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","NA","NA","85185","1417","86233","60744","1363","NA","NA","86235","NA","NA","86339","86757","86339","Flanker Test","40","17584","41","yes","1024"
"97.61904761904762","97.61904761904762","427.04761904761904","427.04761904761904","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","41","0","41","41","0","41","0","41","0","0","41","41","41","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","41","41","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","352","20766","NA","NA","NA","352","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","NA","NA","86760","1417","87808","60744","1363","NA","NA","87810","NA","NA","87914","88267","87914","Flanker Test","41","17936","42","yes","1024"
"97.67441860465117","97.67441860465117","427.51162790697674","427.51162790697674","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","42","0","42","42","0","42","0","42","0","0","42","42","42","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","42","42","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","447","20766","NA","NA","NA","447","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","88270","1417","89322","60744","1363","NA","NA","89325","NA","NA","89429","89876","89429","Flanker Test","42","18383","43","yes","1024"
"97.72727272727273","97.72727272727273","427.15909090909093","427.15909090909093","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","43","0","43","43","0","43","0","43","0","0","43","43","43","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","43","43","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","412","20766","NA","NA","NA","412","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","NA","NA","89880","1417","90928","60744","1363","NA","NA","90930","NA","NA","91034","91447","91034","Flanker Test","43","18795","44","yes","1024"
"97.77777777777777","97.77777777777777","425.4222222222222","425.4222222222222","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","44","0","44","44","0","44","0","44","0","0","44","44","44","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","44","44","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","349","20766","NA","NA","NA","349","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","NA","NA","91450","1417","92496","60744","1363","NA","NA","92498","NA","NA","92602","92952","92602","Flanker Test","44","19144","45","yes","1024"
"97.82608695652173","97.82608695652173","427.32608695652175","427.32608695652175","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","45","0","45","45","0","45","0","45","0","0","45","45","45","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","45","45","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","513","20766","NA","NA","NA","513","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","92955","1417","94003","60744","1363","NA","NA","94005","NA","NA","94109","94623","94109","Flanker Test","45","19657","46","yes","1024"
"97.87234042553192","97.87234042553192","430.2340425531915","430.2340425531915","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","46","0","46","46","0","46","0","46","0","0","46","46","46","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","46","46","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","564","20766","NA","NA","NA","564","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","94625","1417","95673","60744","1363","NA","NA","95675","NA","NA","95779","96344","95779","Flanker Test","46","20221","47","yes","1024"
"97.91666666666667","97.91666666666667","430.875","430.875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","47","0","47","47","0","47","0","47","0","0","47","47","47","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","47","47","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","461","20766","NA","NA","NA","461","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","NA","NA","96347","1417","97394","60744","1363","NA","NA","97396","NA","NA","97498","97960","97498","Flanker Test","47","20682","48","yes","1024"
"97.95918367346938","97.95918367346938","430.40816326530614","430.40816326530614","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","48","0","48","48","0","48","0","48","0","0","48","48","48","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","48","48","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","408","20766","NA","NA","NA","408","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","97964","1417","99011","60744","1363","NA","NA","99013","NA","NA","99118","99526","99117","Flanker Test","48","21090","49","yes","1024"
"98","98","431.02","431.02","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","49","0","49","49","0","49","0","49","0","0","49","49","49","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","49","49","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","461","20766","NA","NA","NA","461","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","99532","1417","100588","60744","1363","NA","NA","100590","NA","NA","100694","101156","100694","Flanker Test","49","21551","50","yes","1024"
"98.03921568627452","98.03921568627452","433.5882352941176","433.5882352941176","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","50","0","50","50","0","50","0","50","0","0","50","50","50","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","50","50","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","562","20766","NA","NA","NA","562","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","101159","1417","102206","60744","1363","NA","NA","102208","NA","NA","102313","102876","102313","Flanker Test","50","22113","51","yes","1024"
"98.07692307692308","98.07692307692308","434.2692307692308","434.2692307692308","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","51","0","51","51","0","51","0","51","0","0","51","51","51","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","51","51","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","469","20766","NA","NA","NA","469","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","NA","NA","102879","1417","103927","60744","1363","NA","NA","103929","NA","NA","104033","104502","104033","Flanker Test","51","22582","52","yes","1024"
"98.11320754716981","98.11320754716981","434.54716981132077","434.54716981132077","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","52","0","52","52","0","52","0","52","0","0","52","52","52","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","52","52","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","449","20766","NA","NA","NA","449","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","NA","NA","104506","1417","105554","60744","1363","NA","NA","105556","NA","NA","105666","106116","105666","Flanker Test","52","23031","53","yes","1024"
"98.14814814814815","98.14814814814815","438.2962962962963","438.2962962962963","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","53","0","53","53","0","53","0","53","0","0","53","53","53","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","53","53","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","637","20766","NA","NA","NA","637","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","NA","NA","106119","1417","107168","60744","1363","NA","NA","107170","NA","NA","107274","107911","107274","Flanker Test","53","23668","54","yes","1024"
"98.18181818181819","98.18181818181819","439.4727272727273","439.4727272727273","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","54","0","54","54","0","54","0","54","0","0","54","54","54","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","54","54","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","NA","NA","s","503","20766","NA","NA","NA","503","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","NA","NA","107915","1417","108963","60744","1363","NA","NA","108965","NA","NA","109069","109573","109069","Flanker Test","54","24171","55","yes","1024"
"98.21428571428571","98.21428571428571","439.5","439.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","55","0","55","55","0","55","0","55","0","0","55","55","55","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","55","55","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","441","20766","NA","NA","NA","441","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","109576","1417","110623","60744","1363","NA","NA","110625","NA","NA","110730","111172","110729","Flanker Test","55","24612","56","yes","1024"
"98.24561403508773","98.24561403508773","438.03508771929825","438.03508771929825","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","56","0","56","56","0","56","0","56","0","0","56","56","56","Sun Sep 18 16:15:32 2022","1500","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","56","56","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","NA","NA","h","356","20766","NA","NA","NA","356","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","NA","NA","111175","1417","112222","60744","1363","NA","NA","112224","NA","NA","112328","112685","112328","Flanker Test","56","24968","57","yes","1024"
