"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_Fixation","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_Fixation","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"87.5776397515528","87.5776397515528","492.7639751552795","492.7639751552795","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","160","0","160","160","0","0","0","0","160","160","160","160","160","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","520","NA","58728","36807","64332","520","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","378031","NA","445666","380258","2461","201033","381292","2446","364145","445780","446302","445654","445780","Flanker Task ","141","79335","161","yes","1024"
"87.65432098765432","87.65432098765432","492.12345679012344","492.12345679012344","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","161","0","161","161","0","0","0","0","161","161","161","161","161","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","389","NA","58728","36807","64332","389","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","378031","NA","447894","446836","2461","201033","381292","2446","446323","448007","448397","447882","448007","Flanker Task ","142","79724","162","yes","1024"
"87.73006134969326","87.73006134969326","491.69325153374234","491.69325153374234","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","162","0","162","162","0","0","0","0","162","162","162","162","162","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","422","NA","58728","36807","64332","422","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","378031","NA","449991","448933","2461","201033","381292","2446","448420","450105","450528","449979","450105","Flanker Task ","143","80146","163","yes","1024"
"87.1951219512195","87.1951219512195","490.5243902439024","490.5243902439024","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","163","0","163","163","0","0","0","0","163","163","163","163","163","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","300","NA","58728","36807","64332","300","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","378031","NA","452120","451062","2461","201033","381292","2446","450548","452234","452537","452108","452234","Flanker Task ","143","80446","164","yes","1024"
"87.27272727272727","87.27272727272727","489.41818181818184","489.41818181818184","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","164","0","164","164","0","0","0","0","164","164","164","164","164","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","308","NA","58728","36807","64332","308","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","452557","NA","454128","453070","2461","201033","381292","2446","450548","454243","454553","454116","454242","Flanker Task ","144","80754","165","yes","1024"
"87.34939759036145","87.34939759036145","488.3433734939759","488.3433734939759","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","165","0","165","165","0","0","0","0","165","165","165","165","165","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","311","NA","58728","36807","64332","311","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","452557","NA","456144","455087","2461","201033","381292","2446","454574","456259","456572","456132","456258","Flanker Task ","145","81065","166","yes","1024"
"86.82634730538922","86.82634730538922","487.11976047904193","487.11976047904193","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","166","0","166","166","0","0","0","0","166","166","166","166","166","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","284","NA","58728","36807","64332","284","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","452557","NA","458166","457106","2461","201033","381292","2446","456593","458280","458566","458154","458280","Flanker Task ","145","81349","167","yes","1024"
"86.9047619047619","86.9047619047619","487.3392857142857","487.3392857142857","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","167","0","167","167","0","0","0","0","167","167","167","167","167","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","524","NA","58728","36807","64332","524","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","458586","NA","460160","459100","2461","201033","381292","2446","456593","460274","460800","460147","460274","Flanker Task ","146","81873","168","yes","1024"
"86.98224852071006","86.98224852071006","485.42011834319527","485.42011834319527","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","168","0","168","168","0","0","0","0","168","168","168","168","168","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","163","NA","58728","36807","64332","163","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","458586","NA","462394","461337","2461","201033","381292","2446","460824","462508","462673","462382","462508","Flanker Task ","147","82036","169","yes","1024"
"87.05882352941177","87.05882352941177","486.3529411764706","486.3529411764706","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","169","0","169","169","0","0","0","0","169","169","169","169","169","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","644","NA","58728","36807","64332","644","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","458586","NA","463753","462695","2461","201033","381292","2446","460824","463868","464514","463741","463868","Flanker Task ","148","82680","170","yes","1024"
"87.13450292397661","87.13450292397661","485.67251461988303","485.67251461988303","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","170","0","170","170","0","0","0","0","170","170","170","170","170","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","370","NA","58728","36807","64332","370","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","458586","NA","466105","465047","2461","201033","381292","2446","464534","466219","466591","466093","466219","Flanker Task ","149","83050","171","yes","1024"
"87.20930232558139","87.20930232558139","487.8081395348837","487.8081395348837","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","171","0","171","171","0","0","0","0","171","171","171","171","171","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","853","NA","58728","36807","64332","853","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","458586","NA","468182","467125","2461","201033","381292","2446","466612","468297","469152","468170","468297","Flanker Task ","150","83903","172","yes","1024"
"87.28323699421965","87.28323699421965","487.02890173410407","487.02890173410407","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","172","0","172","172","0","0","0","0","172","172","172","172","172","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","353","NA","58728","36807","64332","353","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","458586","NA","470744","469687","2461","201033","381292","2446","469174","470858","471213","470732","470858","Flanker Task ","151","84256","173","yes","1024"
"87.35632183908046","87.35632183908046","488.3735632183908","488.3735632183908","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","173","0","173","173","0","0","0","0","173","173","173","173","173","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","721","NA","58728","36807","64332","721","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","458586","NA","472804","471747","2461","201033","381292","2446","471233","472920","473643","472792","472920","Flanker Task ","152","84977","174","yes","1024"
"86.85714285714286","86.85714285714286","486.85714285714283","486.85714285714283","black","legacy","legacy","legacy","0","congrunent ","uniform","0","undefined","0","s","0","0","0","174","0","174","174","0","0","0","0","174","174","174","174","174","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","223","NA","58728","36807","64332","223","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","458586","NA","475237","474179","2461","201033","381292","2446","473666","475351","475576","475225","475351","Flanker Task ","152","85200","175","yes","1024"
"86.93181818181819","86.93181818181819","484.91477272727275","484.91477272727275","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","175","0","175","175","0","0","0","0","175","175","175","175","175","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","145","NA","58728","36807","64332","145","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","475597","NA","477168","476110","2461","201033","381292","2446","473666","477283","477430","477155","477282","Flanker Task ","153","85345","176","yes","1024"
"87.00564971751412","87.00564971751412","485.2598870056497","485.2598870056497","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","176","0","176","176","0","0","0","0","176","176","176","176","176","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","546","NA","58728","36807","64332","546","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","475597","NA","478507","477450","2461","201033","381292","2446","473666","478621","479169","478495","478621","Flanker Task ","154","85891","177","yes","1024"
"86.51685393258427","86.51685393258427","484.8876404494382","484.8876404494382","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","177","0","177","177","0","0","0","0","177","177","177","177","177","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","419","NA","58728","36807","64332","419","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","475597","NA","480762","479704","2461","201033","381292","2446","479191","480876","481297","480750","480876","Flanker Task ","154","86310","178","yes","1024"
"86.59217877094972","86.59217877094972","484.46927374301674","484.46927374301674","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","178","0","178","178","0","0","0","0","178","178","178","178","178","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","410","NA","58728","36807","64332","410","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","481318","NA","483402","482345","2461","201033","381292","2446","481832","483516","483928","483390","483516","Flanker Task ","155","86720","179","yes","1024"
