acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,condition,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,width
88,88,383,383,black,legacy,legacy,legacy,congruent ,0,undefined,0,s,226,0,0,0,226,0,226,0,226,0,0,0,226,226,NA,226,226,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,66,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,308,NA,2308,27822,77166,308,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,477582,4092,159214,361688,470463,1780,477081,NA,478606,1783,131391,284521,478707,479016,NA,478604,478707,Flanker Task,200,86945,227,1024
88,88,382,382,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,227,0,0,0,227,0,227,0,227,0,0,0,227,227,NA,227,227,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,67,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,168,NA,2308,27822,77166,168,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,480022,4092,159214,361688,479020,1780,479521,NA,481048,1783,131391,284521,481149,481318,NA,481047,481149,Flanker Task,201,87113,228,1024
87,87,381,381,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,228,0,0,0,228,0,228,0,228,0,0,0,228,228,NA,228,228,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,68,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,168,NA,2308,27822,77166,168,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,481322,4092,159214,361688,479020,1780,479521,NA,482351,1783,131391,284521,482452,482621,NA,482349,482452,Flanker Task,201,87281,229,1024
87,87,382,382,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,229,0,0,0,229,0,229,0,229,0,0,0,229,229,NA,229,229,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,69,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,717,NA,2308,27822,77166,717,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,483125,4092,159214,361688,482624,1780,479521,NA,484148,1783,131391,284521,484249,484967,NA,484146,484249,Flanker Task,202,87998,230,1024
87,87,382,382,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,230,0,0,0,230,0,230,0,230,0,0,0,230,230,NA,230,230,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,70,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,301,NA,2308,27822,77166,301,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,485472,4092,159214,361688,482624,1780,484971,NA,486501,1783,131391,284521,486602,486904,NA,486500,486602,Flanker Task,203,88299,231,1024
87,87,381,381,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,231,0,0,0,231,0,231,0,231,0,0,0,231,231,NA,231,231,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,71,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,296,NA,2308,27822,77166,296,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,487409,4092,159214,361688,482624,1780,486908,NA,488431,1783,131391,284521,488532,488829,NA,488430,488532,Flanker Task,203,88595,232,1024
87,87,380,380,black,legacy,legacy,legacy,congruent ,0,undefined,0,s,232,0,0,0,232,0,232,0,232,0,0,0,232,232,NA,232,232,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,72,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,147,NA,2308,27822,77166,147,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,489334,4092,159214,361688,488833,1780,486908,NA,490358,1783,131391,284521,490459,490607,NA,490357,490459,Flanker Task,203,88742,233,1024
87,87,380,380,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,233,0,0,0,233,0,233,0,233,0,0,0,233,233,NA,233,233,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,73,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,323,NA,2308,27822,77166,323,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,491112,4092,159214,361688,490611,1780,486908,NA,492136,1783,131391,284521,492237,492561,NA,492135,492237,Flanker Task,204,89065,234,1024
87,87,379,379,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,234,0,0,0,234,0,234,0,234,0,0,0,234,234,NA,234,234,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,74,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,155,NA,2308,27822,77166,155,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,493066,4092,159214,361688,490611,1780,492565,NA,494090,1783,131391,284521,494191,494347,NA,494088,494191,Flanker Task,205,89220,235,1024
86,86,378,378,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,235,0,0,0,235,0,235,0,235,0,0,0,235,235,NA,235,235,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,75,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,204,NA,2308,27822,77166,204,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,494350,4092,159214,361688,490611,1780,492565,NA,495377,1783,131391,284521,495478,495683,NA,495375,495478,Flanker Task,205,89424,236,1024
86,86,378,378,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,236,0,0,0,236,0,236,0,236,0,0,0,236,236,NA,236,236,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,76,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,242,NA,2308,27822,77166,242,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,496188,4092,159214,361688,495687,1780,492565,NA,497210,1783,131391,284521,497311,497554,NA,497209,497311,Flanker Task,205,89666,237,1024
86,86,377,377,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,237,0,0,0,237,0,237,0,237,0,0,0,237,237,NA,237,237,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,77,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,132,NA,2308,27822,77166,132,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,498059,4092,159214,361688,497558,1780,492565,NA,499084,1783,131391,284521,499185,499318,NA,499082,499185,Flanker Task,205,89798,238,1024
85,85,376,376,black,legacy,legacy,legacy,incongruent,0,undefined,0,s,238,0,0,0,238,0,238,0,238,0,0,0,238,238,NA,238,238,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,78,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,291,NA,2308,27822,77166,291,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,499823,4092,159214,361688,499322,1780,492565,NA,500850,1783,131391,284521,500951,501243,NA,500848,500951,Flanker Task,205,90089,239,1024
85,85,376,376,black,legacy,legacy,legacy,congruent ,0,undefined,0,h,239,0,0,0,239,0,239,0,239,0,0,0,239,239,NA,239,239,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,79,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,202,NA,2308,27822,77166,202,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,501748,4092,159214,361688,501247,1780,492565,NA,502780,1783,131391,284521,502881,503084,NA,502778,502881,Flanker Task,205,90291,240,1024
