acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95.17241379,95.17241379,478.6482759,478.6482759,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,144,144,0,144,144,0,0,0,144,0,144,144,144,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,573,NA,2395,1927,NA,573,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,437311,420287,NA,439914,437817,12262,253018,NA,440020,12237,440020,440596,439888,Flanker Task ,138,69404,145,yes,1024
95.20547945,95.20547945,478.1575342,478.1575342,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,145,145,0,145,145,0,0,0,145,0,145,145,145,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,407,NA,2395,1927,NA,407,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,437311,420287,NA,442728,440623,12262,253018,NA,442835,12237,442835,443244,442703,Flanker Task ,139,69811,146,yes,1024
95.23809524,95.23809524,477.7142857,477.7142857,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,146,146,0,146,146,0,0,0,146,0,146,146,146,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,413,NA,2395,1927,NA,413,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,437311,420287,NA,445360,443268,12262,253018,NA,445467,12237,445467,445883,445335,Flanker Task ,140,70224,147,yes,1024
95.27027027,95.27027027,478.4391892,478.4391892,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,147,147,0,147,147,0,0,0,147,0,147,147,147,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,585,NA,2395,1927,NA,585,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,437311,420287,NA,448045,445952,12262,253018,NA,448151,12237,448151,448739,448020,Flanker Task ,141,70809,148,yes,1024
95.30201342,95.30201342,478.1409396,478.1409396,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,148,148,0,148,148,0,0,0,148,0,148,148,148,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,434,NA,2395,1927,NA,434,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,437311,420287,NA,450853,448771,12262,253018,NA,450960,12237,450960,451397,450828,Flanker Task ,142,71243,149,yes,1024
95.33333333,95.33333333,477.9066667,477.9066667,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,149,149,0,149,149,0,0,0,149,0,149,149,149,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,443,NA,2395,1927,NA,443,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,437311,420287,NA,453615,451428,12262,253018,NA,453721,12237,453721,454166,453589,Flanker Task ,143,71686,150,yes,1024
95.36423841,95.36423841,477.6821192,477.6821192,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,150,150,0,150,150,0,0,0,150,0,150,150,150,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,444,NA,2395,1927,NA,444,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,437311,420287,NA,456279,454195,12262,253018,NA,456385,12237,456386,456834,456254,Flanker Task ,144,72130,151,yes,1024
95.39473684,95.39473684,477.1052632,477.1052632,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,151,151,0,151,151,0,0,0,151,0,151,151,151,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,390,NA,2395,1927,NA,390,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,437311,420287,NA,458986,456864,12262,253018,NA,459092,12237,459092,459484,458961,Flanker Task ,145,72520,152,yes,1024
95.4248366,95.4248366,477.0980392,477.0980392,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,152,152,0,152,152,0,0,0,152,0,152,152,152,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,476,NA,2395,1927,NA,476,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,437311,420287,NA,461626,459553,12262,253018,NA,461732,12237,461732,462211,461600,Flanker Task ,146,72996,153,yes,1024
95.45454545,95.45454545,476.6558442,476.6558442,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,153,153,0,153,153,0,0,0,153,0,153,153,153,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,409,NA,2395,1927,NA,409,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,437311,420287,NA,464346,462277,12262,253018,NA,464451,12237,464452,464864,464322,Flanker Task ,147,73405,154,yes,1024
95.48387097,95.48387097,476.0451613,476.0451613,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,154,154,0,154,154,0,0,0,154,0,154,154,154,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,382,NA,2395,1927,NA,382,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,437311,420287,NA,467127,465015,12262,253018,NA,467234,12237,467234,467620,467102,Flanker Task ,148,73787,155,yes,1024
95.51282051,95.51282051,475.6987179,475.6987179,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,155,155,0,155,155,0,0,0,155,0,155,155,155,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,422,NA,2395,1927,NA,422,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,437311,420287,NA,469917,467734,12262,253018,NA,470023,12237,470023,470447,469893,Flanker Task ,149,74209,156,yes,1024
95.54140127,95.54140127,475.6751592,475.6751592,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,156,156,0,156,156,0,0,0,156,0,156,156,156,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,472,NA,2395,1927,NA,472,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,437311,420287,NA,472578,470480,12262,253018,NA,472684,12237,472684,473159,472554,Flanker Task ,150,74681,157,yes,1024
95.56962025,95.56962025,475.8860759,475.8860759,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,157,157,0,157,157,0,0,0,157,0,157,157,157,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,509,NA,2395,1927,NA,509,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,437311,420287,NA,475397,473334,12262,253018,NA,475504,12237,475504,476017,475374,Flanker Task ,151,75190,158,yes,1024
95.59748428,95.59748428,475.4528302,475.4528302,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,158,158,0,158,158,0,0,0,158,0,158,158,158,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,407,NA,2395,1927,NA,407,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,437311,420287,NA,478165,476072,12262,253018,NA,478272,12237,478272,478681,478140,Flanker Task ,152,75597,159,yes,1024
95.625,95.625,476.725,476.725,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,159,159,0,159,159,0,0,0,159,0,159,159,159,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,679,NA,2395,1927,NA,679,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,437311,420287,NA,480869,478714,12262,253018,NA,480976,12237,480976,481657,480845,Flanker Task ,153,76276,160,yes,1024
95.0310559,95.0310559,476.8695652,476.8695652,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,160,160,0,160,160,0,0,0,160,0,160,160,160,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,500,NA,2395,1927,232717,500,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,437311,481700,NA,717081,482206,12262,253018,483279,717191,12237,717191,717693,717051,Flanker Task ,153,76776,161,yes,1024
95.0617284,95.0617284,475.8024691,475.8024691,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,161,161,0,161,161,0,0,0,161,0,161,161,161,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,304,NA,2395,1927,232717,304,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,717717,718223,NA,720779,718729,12262,253018,483279,720886,12237,720886,721192,720756,Flanker Task ,154,77080,162,yes,1024
95.09202454,95.09202454,475.3742331,475.3742331,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,162,162,0,162,162,0,0,0,162,0,162,162,162,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,406,NA,2395,1927,232717,406,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,717717,721274,NA,723863,721780,12262,253018,483279,723970,12237,723970,724378,723839,Flanker Task ,155,77486,163,yes,1024
95.12195122,95.12195122,475.5182927,475.5182927,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,163,163,0,163,163,0,0,0,163,0,163,163,163,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,499,NA,2395,1927,232717,499,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,717717,724453,NA,727011,724960,12262,253018,483279,727118,12237,727118,727619,726987,Flanker Task ,156,77985,164,yes,1024
95.15151515,95.15151515,474.6242424,474.6242424,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,164,164,0,164,164,0,0,0,164,0,164,164,164,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,328,NA,2395,1927,232717,328,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,717717,727654,NA,730199,728160,12262,253018,483279,730305,12237,730305,730635,730175,Flanker Task ,157,78313,165,yes,1024
95.18072289,95.18072289,474.0180723,474.0180723,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,165,165,0,165,165,0,0,0,165,0,165,165,165,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,374,NA,2395,1927,232717,374,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,717717,730703,NA,733258,731209,12262,253018,483279,733364,12237,733365,733741,733234,Flanker Task ,158,78687,166,yes,1024
95.20958084,95.20958084,473.5149701,473.5149701,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,166,166,0,166,166,0,0,0,166,0,166,166,166,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,390,NA,2395,1927,232717,390,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,717717,733824,NA,736374,734331,12262,253018,483279,736480,12237,736480,736872,736350,Flanker Task ,159,79077,167,yes,1024
94.64285714,94.64285714,472.0357143,472.0357143,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,167,167,0,167,167,0,0,0,167,0,167,167,167,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,225,NA,2395,1927,232717,225,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,717717,736948,NA,739493,737454,12262,253018,483279,739598,12237,739598,739825,739469,Flanker Task ,159,79302,168,yes,1024
94.67455621,94.67455621,470.6449704,470.6449704,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,168,168,0,168,168,0,0,0,168,0,168,168,168,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,237,NA,2395,1927,232717,237,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,739895,736948,NA,742466,740402,12262,253018,483279,742572,12237,742573,742812,742441,Flanker Task ,160,79539,169,yes,1024
94.70588235,94.70588235,470.0235294,470.0235294,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,169,169,0,169,169,0,0,0,169,0,169,169,169,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,365,NA,2395,1927,232717,365,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,739895,736948,NA,744967,742835,12262,253018,483279,745074,12237,745074,745441,744943,Flanker Task ,161,79904,170,yes,1024
94.15204678,94.15204678,469.0877193,469.0877193,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,170,170,0,170,170,0,0,0,170,0,170,170,170,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,310,NA,2395,1927,232717,310,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,739895,745515,NA,748070,746021,12262,253018,483279,748177,12237,748177,748490,748046,Flanker Task ,161,80214,171,yes,1024
93.60465116,93.60465116,468.8488372,468.8488372,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,171,171,0,171,171,0,0,0,171,0,171,171,171,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,428,NA,2395,1927,232717,428,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,748582,749088,NA,751638,749593,12262,253018,483279,751744,12237,751744,752174,751614,Flanker Task ,161,80642,172,yes,1024
93.6416185,93.6416185,467.9017341,467.9017341,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,172,172,0,172,172,0,0,0,172,0,172,172,172,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,305,NA,2395,1927,232717,305,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,752257,752764,NA,755321,753269,12262,253018,483279,755427,12237,755427,755736,755296,Flanker Task ,162,80947,173,yes,1024
93.67816092,93.67816092,467.4770115,467.4770115,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,173,173,0,173,173,0,0,0,173,0,173,173,173,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,394,NA,2395,1927,232717,394,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,752257,755847,NA,758407,756353,12262,253018,483279,758512,12237,758512,758908,758383,Flanker Task ,163,81341,174,yes,1024
93.71428571,93.71428571,467.0685714,467.0685714,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,174,174,0,174,174,0,0,0,174,0,174,174,174,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,396,NA,2395,1927,232717,396,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,752257,758970,NA,761512,759477,12262,253018,483279,761618,12237,761618,762016,761488,Flanker Task ,164,81737,175,yes,1024
93.75,93.75,466.7897727,466.7897727,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,175,175,0,175,175,0,0,0,175,0,175,175,175,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,418,NA,2395,1927,232717,418,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,752257,762133,NA,764815,762639,12262,253018,483279,764921,12237,764922,765342,764791,Flanker Task ,165,82155,176,yes,1024
93.78531073,93.78531073,467.3502825,467.3502825,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,176,176,0,176,176,0,0,0,176,0,176,176,176,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,566,NA,2395,1927,232717,566,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,752257,765376,NA,767936,765882,12262,253018,483279,768041,12237,768042,768610,767912,Flanker Task ,166,82721,177,yes,1024
93.82022472,93.82022472,467.1067416,467.1067416,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,177,177,0,177,177,0,0,0,177,0,177,177,177,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,424,NA,2395,1927,232717,424,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,752257,768675,NA,771231,769181,12262,253018,483279,771338,12237,771338,771765,771206,Flanker Task ,167,83145,178,yes,1024
93.8547486,93.8547486,466.7653631,466.7653631,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,178,178,0,178,178,0,0,0,178,0,178,178,178,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,406,NA,2395,1927,232717,406,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,752257,771840,NA,774440,772346,12262,253018,483279,774546,12237,774546,774954,774416,Flanker Task ,168,83551,179,yes,1024
93.88888889,93.88888889,466.6888889,466.6888889,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,179,179,0,179,179,0,0,0,179,0,179,179,179,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,453,NA,2395,1927,232717,453,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,752257,775032,NA,777603,775538,12262,253018,483279,777710,12237,777710,778166,777579,Flanker Task ,169,84004,180,yes,1024
93.92265193,93.92265193,466.1491713,466.1491713,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,180,180,0,180,180,0,0,0,180,0,180,180,180,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,369,NA,2395,1927,232717,369,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,752257,778244,NA,780795,778749,12262,253018,483279,780902,12237,780902,781273,780770,Flanker Task ,170,84373,181,yes,1024
93.40659341,93.40659341,465.6868132,465.6868132,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,181,181,0,181,181,0,0,0,181,0,181,181,181,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,382,NA,2395,1927,232717,382,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,752257,781305,NA,783851,781811,12262,253018,483279,783957,12237,783958,784343,783828,Flanker Task ,170,84755,182,yes,1024
