condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_Stimulus,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instruction2,count_instruction3,count_keyboard_response,count_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instruction2,response_instruction3,response_keyboard_response,response_time,response_time_finish,response_time_instruction1,response_time_instruction2,response_time_instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_Stimulus,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instruction2,time_instruction3,time_keyboard_response,time_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
congruent,96.3963964,96.3963964,535.027027,535.027027,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,110,110,110,0,110,0,110,0,0,0,110,110,110,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,415,NA,25984,14881,NA,415,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,242980,244198,232506,4594,237458,NA,244087,4609,174975,NA,244198,244615,244079,Flanker Task,107,59388,111,yes,1024
incongruent,96.42857143,96.42857143,534.1875,534.1875,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,111,111,111,0,111,0,111,0,0,0,111,111,111,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,441,NA,25984,14881,NA,441,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,244628,245844,232506,4594,237458,NA,245736,4609,174975,NA,245844,246287,245727,Flanker Task,108,59829,112,yes,1024
Congruent,96.46017699,96.46017699,532.7876106,532.7876106,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,112,112,112,0,112,0,112,0,0,0,112,112,112,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,376,NA,25984,14881,NA,376,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,246301,247510,232506,4594,237458,NA,247401,4609,174975,NA,247510,247888,247391,Flanker Task,109,60205,113,yes,1024
Congruent,96.49122807,96.49122807,531.6754386,531.6754386,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,113,113,113,0,113,0,113,0,0,0,113,113,113,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,406,NA,25984,14881,NA,406,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,247900,249111,232506,4594,237458,NA,249002,4609,174975,NA,249111,249519,248995,Flanker Task,110,60611,114,yes,1024
Congruent,96.52173913,96.52173913,529.773913,529.773913,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,114,114,114,0,114,0,114,0,0,0,114,114,114,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,313,NA,25984,14881,NA,313,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,249530,250746,232506,4594,237458,NA,250635,4609,174975,NA,250747,251062,250626,Flanker Task,111,60924,115,yes,1024
congruent,96.55172414,96.55172414,528.887931,528.887931,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,115,115,115,0,115,0,115,0,0,0,115,115,115,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,427,NA,25984,14881,NA,427,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,251074,252287,232506,4594,237458,NA,252178,4609,174975,NA,252287,252717,252171,Flanker Task,112,61351,116,yes,1024
incongruent,96.58119658,96.58119658,528,528,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,116,116,116,0,116,0,116,0,0,0,116,116,116,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,425,NA,25984,14881,NA,425,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,252733,253954,232506,4594,237458,NA,253843,4609,174975,NA,253955,254383,253832,Flanker Task,113,61776,117,yes,1024
congruent,96.61016949,96.61016949,526.2372881,526.2372881,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,117,117,117,0,117,0,117,0,0,0,117,117,117,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,320,NA,25984,14881,NA,320,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,254399,255648,232506,4594,237458,NA,255534,4609,174975,NA,255648,255970,255524,Flanker Task,114,62096,118,yes,1024
Congruent,96.63865546,96.63865546,524.394958,524.394958,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,118,118,118,0,118,0,118,0,0,0,118,118,118,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,307,NA,25984,14881,NA,307,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,255983,257199,232506,4594,237458,NA,257089,4609,174975,NA,257199,257508,257079,Flanker Task,115,62403,119,yes,1024
congruent,96.66666667,96.66666667,522.5333333,522.5333333,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,119,119,119,0,119,0,119,0,0,0,119,119,119,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,301,NA,25984,14881,NA,301,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,257520,258738,232506,4594,237458,NA,258625,4609,174975,NA,258738,259041,258616,Flanker Task,116,62704,120,yes,1024
congruent,96.69421488,96.69421488,521.3471074,521.3471074,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,120,120,120,0,120,0,120,0,0,0,120,120,120,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,379,NA,25984,14881,NA,379,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,259053,260269,232506,4594,237458,NA,260161,4609,174975,NA,260269,260650,260150,Flanker Task,117,63083,121,yes,1024
congruent,96.72131148,96.72131148,519.8852459,519.8852459,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,121,121,121,0,121,0,121,0,0,0,121,121,121,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,343,NA,25984,14881,NA,343,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,260663,261875,232506,4594,237458,NA,261761,4609,174975,NA,261875,262220,261753,Flanker Task,118,63426,122,yes,1024
incongruent,96.74796748,96.74796748,520.7398374,520.7398374,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,122,122,122,0,122,0,122,0,0,0,122,122,122,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,625,NA,25984,14881,NA,625,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,262233,263449,232506,4594,237458,NA,263335,4609,174975,NA,263449,264076,263327,Flanker Task,119,64051,123,yes,1024
congruent,96.77419355,96.77419355,519.5967742,519.5967742,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,123,123,123,0,123,0,123,0,0,0,123,123,123,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,379,NA,25984,14881,NA,379,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,264596,265806,232506,4594,264088,NA,265696,4609,174975,NA,265806,266187,265688,Flanker Task,120,64430,124,yes,1024
incongruent,96.8,96.8,519.232,519.232,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,124,124,124,0,124,0,124,0,0,0,124,124,124,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,474,NA,25984,14881,NA,474,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,266199,267406,232506,4594,264088,NA,267298,4609,174975,NA,267406,267882,267290,Flanker Task,121,64904,125,yes,1024
incongruent,96.82539683,96.82539683,518.4047619,518.4047619,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,125,125,125,0,125,0,125,0,0,0,125,125,125,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,415,NA,25984,14881,NA,415,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,267895,269108,232506,4594,264088,NA,268998,4609,174975,NA,269108,269525,268990,Flanker Task,122,65319,126,yes,1024
incongruent,96.8503937,96.8503937,518.1181102,518.1181102,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,126,126,126,0,126,0,126,0,0,0,126,126,126,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,482,NA,25984,14881,NA,482,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,269537,270756,232506,4594,264088,NA,270645,4609,174975,NA,270756,271240,270637,Flanker Task,123,65801,127,yes,1024
congruent,96.875,96.875,516.953125,516.953125,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,127,127,127,0,127,0,127,0,0,0,127,127,127,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,369,NA,25984,14881,NA,369,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,271252,272466,232506,4594,264088,NA,272358,4609,174975,NA,272466,272838,272348,Flanker Task,124,66170,128,yes,1024
incongruent,96.89922481,96.89922481,516.7906977,516.7906977,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,128,128,128,0,128,0,128,0,0,0,128,128,128,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,496,NA,25984,14881,NA,496,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,272852,274060,232506,4594,264088,NA,273950,4609,174975,NA,274060,274559,273941,Flanker Task,125,66666,129,yes,1024
incongruent,96.92307692,96.92307692,515.6923077,515.6923077,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,129,129,129,0,129,0,129,0,0,0,129,129,129,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,374,NA,25984,14881,NA,374,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,274570,275788,232506,4594,264088,NA,275675,4609,174975,NA,275788,276165,275666,Flanker Task,126,67040,130,yes,1024
incongruent,96.94656489,96.94656489,514.5038168,514.5038168,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,130,130,130,0,130,0,130,0,0,0,130,130,130,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,360,NA,25984,14881,NA,360,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,276177,277391,232506,4594,264088,NA,277282,4609,174975,NA,277391,277753,277273,Flanker Task,127,67400,131,yes,1024
Congruent,96.96969697,96.96969697,514.2651515,514.2651515,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,131,131,131,0,131,0,131,0,0,0,131,131,131,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,483,NA,25984,14881,NA,483,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,277765,278989,232506,4594,264088,NA,278875,4609,174975,NA,278989,279474,278867,Flanker Task,128,67883,132,yes,1024
incongruent,96.9924812,96.9924812,513.6390977,513.6390977,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,132,132,132,0,132,0,132,0,0,0,132,132,132,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,431,NA,25984,14881,NA,431,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,279489,280705,232506,4594,264088,NA,280592,4609,174975,NA,280705,281139,280583,Flanker Task,129,68314,133,yes,1024
congruent,97.01492537,97.01492537,512.9776119,512.9776119,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,133,133,133,0,133,0,133,0,0,0,133,133,133,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,425,NA,25984,14881,NA,425,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,281152,282364,232506,4594,264088,NA,282253,4609,174975,NA,282364,282791,282245,Flanker Task,130,68739,134,yes,1024
incongruent,97.03703704,97.03703704,513.4666667,513.4666667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,134,134,134,0,134,0,134,0,0,0,134,134,134,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,579,NA,25984,14881,NA,579,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,282803,284021,232506,4594,264088,NA,283912,4609,174975,NA,284021,284603,283901,Flanker Task,131,69318,135,yes,1024
Congruent,97.05882353,97.05882353,512.7867647,512.7867647,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,135,135,135,0,135,0,135,0,0,0,135,135,135,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,421,NA,25984,14881,NA,421,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,284614,285844,232506,4594,264088,NA,285730,4609,174975,NA,285844,286267,285720,Flanker Task,132,69739,136,yes,1024
congruent,97.08029197,97.08029197,512.5328467,512.5328467,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,136,136,136,0,136,0,136,0,0,0,136,136,136,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,478,NA,25984,14881,NA,478,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,286279,287494,232506,4594,264088,NA,287386,4609,174975,NA,287494,287973,287377,Flanker Task,133,70217,137,yes,1024
Congruent,97.10144928,97.10144928,511.3405797,511.3405797,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,137,137,137,0,137,0,137,0,0,0,137,137,137,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,348,NA,25984,14881,NA,348,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,287986,289199,232506,4594,264088,NA,289090,4609,174975,NA,289199,289549,289079,Flanker Task,134,70565,138,yes,1024
incongruent,97.12230216,97.12230216,510.9640288,510.9640288,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,138,138,138,0,138,0,138,0,0,0,138,138,138,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,459,NA,25984,14881,NA,459,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,289563,290781,232506,4594,264088,NA,290672,4609,174975,NA,290781,291242,290662,Flanker Task,135,71024,139,yes,1024
congruent,97.14285714,97.14285714,513.3571429,513.3571429,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,139,139,139,0,139,0,139,0,0,0,139,139,139,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,846,NA,25984,14881,NA,846,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,291254,292463,232506,4594,264088,NA,292355,4609,174975,NA,292464,293312,292347,Flanker Task,136,71870,140,yes,1024
incongruent,97.16312057,97.16312057,513.8510638,513.8510638,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,140,140,140,0,140,0,140,0,0,0,140,140,140,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,583,NA,25984,14881,NA,583,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,293833,295046,232506,4594,293325,NA,294937,4609,174975,NA,295047,295632,294929,Flanker Task,137,72453,141,yes,1024
incongruent,97.18309859,97.18309859,512.8732394,512.8732394,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,141,141,141,0,141,0,141,0,0,0,141,141,141,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,375,NA,25984,14881,NA,375,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,295643,296859,232506,4594,293325,NA,296748,4609,174975,NA,296860,297237,296739,Flanker Task,138,72828,142,yes,1024
incongruent,97.2027972,97.2027972,511.5804196,511.5804196,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,142,142,142,0,142,0,142,0,0,0,142,142,142,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,328,NA,25984,14881,NA,328,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,297250,298464,232506,4594,293325,NA,298355,4609,174975,NA,298464,298794,298347,Flanker Task,139,73156,143,yes,1024
incongruent,97.22222222,97.22222222,510.9513889,510.9513889,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,143,143,143,0,143,0,143,0,0,0,143,143,143,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,421,NA,25984,14881,NA,421,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,298807,300022,232506,4594,293325,NA,299913,4609,174975,NA,300022,300445,299904,Flanker Task,140,73577,144,yes,1024
incongruent,97.24137931,97.24137931,510.8758621,510.8758621,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,144,144,144,0,144,0,144,0,0,0,144,144,144,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,500,NA,25984,14881,NA,500,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,300458,301667,232506,4594,293325,NA,301559,4609,174975,NA,301667,302169,301551,Flanker Task,141,74077,145,yes,1024
incongruent,96.57534247,96.57534247,509.6506849,509.6506849,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,145,145,145,0,145,0,145,0,0,0,145,145,145,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,332,NA,25984,14881,NA,332,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,302181,303396,232506,4594,293325,NA,303282,4609,174975,NA,303396,303730,303274,Flanker Task,141,74409,146,yes,1024
incongruent,95.91836735,95.91836735,509.9455782,509.9455782,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,146,146,146,0,146,0,146,0,0,0,146,146,146,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,553,NA,25984,14881,NA,553,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,304250,305461,303742,4594,293325,NA,305350,4609,174975,NA,305461,306016,305342,Flanker Task,141,74962,147,yes,1024
