condition,stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Faster,count_ISI,count_Sequence,count_errorFeedback,count_experiment,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Faster,time_ISI,time_Sequence,time_errorFeedback,time_experiment,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Incongruent,SSHSS,83.82352941,83.82352941,397.3480392,397.3480392,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,203,203,203,203,0,0,203,0,0,0,203,203,203,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,43,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,247,NA,1999,19170,10420,247,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,404318,409981,411195,407914,2927,NA,411201,2935,152248,317406,411305,411559,411304,Flanker Task,171,81059,204,yes,1024
Incongruent,SSHSS,83.41463415,83.41463415,396.5170732,396.5170732,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,204,204,204,204,0,0,204,0,0,0,204,204,204,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,44,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,227,NA,1999,19170,10420,227,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,404318,412082,413273,411572,2927,NA,413279,2935,152248,317406,413391,413626,413391,Flanker Task,171,81286,205,yes,1024
Incongruent,SSHSS,83.49514563,83.49514563,396.368932,396.368932,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,205,205,205,205,0,0,205,0,0,0,205,205,205,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,45,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,366,NA,1999,19170,10420,366,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,404318,414151,415370,413639,2927,NA,415377,2935,152248,317406,415481,415854,415481,Flanker Task,172,81652,206,yes,1024
Incongruent,HHSHH,83.57487923,83.57487923,395.5700483,395.5700483,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,206,206,206,206,0,0,206,0,0,0,206,206,206,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,46,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,231,NA,1999,19170,10420,231,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,416378,417568,413639,2927,NA,417573,2935,152248,317406,417685,417924,417684,Flanker Task,173,81883,207,yes,1024
Incongruent,SSHSS,83.17307692,83.17307692,394.9903846,394.9903846,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,207,207,207,207,0,0,207,0,0,0,207,207,207,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,47,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,275,NA,1999,19170,10420,275,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,417939,419152,413639,2927,NA,419158,2935,152248,317406,419270,419553,419270,Flanker Task,173,82158,208,yes,1024
Incongruent,SSHSS,82.77511962,82.77511962,394.3205742,394.3205742,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,208,208,208,208,0,0,208,0,0,0,208,208,208,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,48,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,255,NA,1999,19170,10420,255,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,420079,421289,419567,2927,NA,421295,2935,152248,317406,421407,421670,421407,Flanker Task,173,82413,209,yes,1024
Incongruent,SSHSS,82.38095238,82.38095238,393.2714286,393.2714286,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,209,209,209,209,0,0,209,0,0,0,209,209,209,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,49,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,174,NA,1999,19170,10420,174,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,422186,423395,421682,2927,NA,423401,2935,152248,317406,423505,423687,423504,Flanker Task,173,82587,210,yes,1024
Incongruent,HHSHH,82.46445498,82.46445498,392.3317536,392.3317536,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,210,210,210,210,0,0,210,0,0,0,210,210,210,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,50,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,195,NA,1999,19170,10420,195,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,424206,425400,423699,2927,NA,425406,2935,152248,317406,425514,425718,425514,Flanker Task,174,82782,211,yes,1024
Incongruent,SSHSS,82.0754717,82.0754717,391.7783019,391.7783019,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,211,211,211,211,0,0,211,0,0,0,211,211,211,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,51,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,275,NA,1999,19170,10420,275,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,425731,426950,423699,2927,NA,426955,2935,152248,317406,427060,427343,427060,Flanker Task,174,83057,212,yes,1024
Incongruent,SSHSS,81.69014085,81.69014085,391.0140845,391.0140845,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,212,212,212,212,0,0,212,0,0,0,212,212,212,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,52,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,229,NA,1999,19170,10420,229,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,427869,429063,427356,2927,NA,429069,2935,152248,317406,429175,429413,429174,Flanker Task,174,83286,213,yes,1024
Congruent,HHHHH,81.30841122,81.30841122,390.3831776,390.3831776,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,213,213,213,213,0,0,213,0,0,0,213,213,213,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,53,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,256,NA,1999,19170,10420,256,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,429938,431152,429426,2927,NA,431158,2935,152248,317406,431266,431530,431265,Flanker Task,174,83542,214,yes,1024
Incongruent,HHSHH,81.39534884,81.39534884,389.8232558,389.8232558,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,214,214,214,214,0,0,214,0,0,0,214,214,214,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,54,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,270,NA,1999,19170,10420,270,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,432046,433251,431542,2927,NA,433256,2935,152248,317406,433368,433647,433368,Flanker Task,175,83812,215,yes,1024
Incongruent,SSHSS,81.48148148,81.48148148,389.1574074,389.1574074,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,215,215,215,215,0,0,215,0,0,0,215,215,215,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,55,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,246,NA,1999,19170,10420,246,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,433660,434874,431542,2927,NA,434879,2935,152248,317406,434984,435238,434984,Flanker Task,176,84058,216,yes,1024
Congruent,SSSSS,81.56682028,81.56682028,389.4193548,389.4193548,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,216,216,216,216,0,0,216,0,0,0,216,216,216,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,56,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,446,NA,1999,19170,10420,446,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,415867,435253,436443,431542,2927,NA,436448,2935,152248,317406,436561,437015,436561,Flanker Task,177,84504,217,yes,1024
Incongruent,SSHSS,81.65137615,81.65137615,388.7522936,388.7522936,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,217,217,217,217,0,0,217,0,0,0,217,217,217,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,57,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,244,NA,1999,19170,10420,244,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,437027,437531,438750,431542,2927,NA,438756,2935,152248,317406,438868,439119,438868,Flanker Task,178,84748,218,yes,1024
Congruent,SSSSS,81.73515982,81.73515982,388.5388128,388.5388128,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,218,218,218,218,0,0,218,0,0,0,218,218,218,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,58,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,342,NA,1999,19170,10420,342,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,437027,439132,440339,431542,2927,NA,440345,2935,152248,317406,440449,440800,440448,Flanker Task,179,85090,219,yes,1024
Incongruent,SSHSS,81.81818182,81.81818182,387.95,387.95,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,219,219,219,219,0,0,219,0,0,0,219,219,219,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,59,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,259,NA,1999,19170,10420,259,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,440816,441328,442523,431542,2927,NA,442528,2935,152248,317406,442640,442907,442640,Flanker Task,180,85349,220,yes,1024
Congruent,HHHHH,81.90045249,81.90045249,387.760181,387.760181,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,220,220,220,220,0,0,220,0,0,0,220,220,220,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,60,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,346,NA,1999,19170,10420,346,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,440816,442920,444117,431542,2927,NA,444123,2935,152248,317406,444230,444585,444230,Flanker Task,181,85695,221,yes,1024
Congruent,SSSSS,81.98198198,81.98198198,387.036036,387.036036,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,221,221,221,221,0,0,221,0,0,0,221,221,221,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,61,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,227,NA,1999,19170,10420,227,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,444598,445110,446298,431542,2927,NA,446304,2935,152248,317406,446417,446652,446416,Flanker Task,182,85922,222,yes,1024
Congruent,HHHHH,81.61434978,81.61434978,386.7399103,386.7399103,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,222,222,222,222,0,0,222,0,0,0,222,222,222,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,62,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,321,NA,1999,19170,10420,321,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,444598,446664,447865,431542,2927,NA,447871,2935,152248,317406,447975,448305,447974,Flanker Task,182,86243,223,yes,1024
Congruent,HHHHH,81.25,81.25,385.65625,385.65625,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,223,223,223,223,0,0,223,0,0,0,223,223,223,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,63,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,144,NA,1999,19170,10420,144,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,449345,450554,448320,2927,NA,450560,2935,152248,317406,450672,450825,450672,Flanker Task,182,86387,224,yes,1024
Incongruent,HHSHH,81.33333333,81.33333333,385.2088889,385.2088889,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,224,224,224,224,0,0,224,0,0,0,224,224,224,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,64,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,285,NA,1999,19170,10420,285,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,451347,452563,450840,2927,NA,452569,2935,152248,317406,452673,452966,452672,Flanker Task,183,86672,225,yes,1024
Congruent,SSSSS,80.97345133,80.97345133,384.4469027,384.4469027,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,225,225,225,225,0,0,225,0,0,0,225,225,225,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,65,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,213,NA,1999,19170,10420,213,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,452979,454192,450840,2927,NA,454197,2935,152248,317406,454310,454531,454309,Flanker Task,183,86885,226,yes,1024
Incongruent,SSHSS,81.05726872,81.05726872,383.2863436,383.2863436,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,226,226,226,226,0,0,226,0,0,0,226,226,226,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,66,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,121,NA,1999,19170,10420,121,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,455048,456262,454544,2927,NA,456268,2935,152248,317406,456380,456510,456380,Flanker Task,184,87006,227,yes,1024
Congruent,HHHHH,80.70175439,80.70175439,382.5219298,382.5219298,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,227,227,227,227,0,0,227,0,0,0,227,227,227,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,67,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,209,NA,1999,19170,10420,209,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,456523,457713,454544,2927,NA,457718,2935,152248,317406,457831,458049,457830,Flanker Task,184,87215,228,yes,1024
Incongruent,HHSHH,80.34934498,80.34934498,381.7772926,381.7772926,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,228,228,228,228,0,0,228,0,0,0,228,228,228,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,68,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,212,NA,1999,19170,10420,212,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,458576,459801,458062,2927,NA,459807,2935,152248,317406,459911,460131,459911,Flanker Task,184,87427,229,yes,1024
Incongruent,HHSHH,80.43478261,80.43478261,381.4130435,381.4130435,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,229,229,229,229,0,0,229,0,0,0,229,229,229,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,69,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,298,NA,1999,19170,10420,298,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,460653,461856,460144,2927,NA,461861,2935,152248,317406,461965,462272,461964,Flanker Task,185,87725,230,yes,1024
Incongruent,SSHSS,80.51948052,80.51948052,380.6796537,380.6796537,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,230,230,230,230,0,0,230,0,0,0,230,230,230,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,70,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,212,NA,1999,19170,10420,212,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,462286,463497,460144,2927,NA,463503,2935,152248,317406,463607,463827,463606,Flanker Task,186,87937,231,yes,1024
Congruent,SSSSS,80.60344828,80.60344828,379.4137931,379.4137931,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,231,231,231,231,0,0,231,0,0,0,231,231,231,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,71,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,87,NA,1999,19170,10420,87,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,463903,465091,460144,2927,NA,465096,2935,152248,317406,465209,465306,465208,Flanker Task,187,88024,232,yes,1024
Congruent,HHHHH,80.68669528,80.68669528,378.472103,378.472103,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,232,232,232,232,0,0,232,0,0,0,232,232,232,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,72,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,160,NA,1999,19170,10420,160,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,465319,466530,460144,2927,NA,466535,2935,152248,317406,466640,466808,466639,Flanker Task,188,88184,233,yes,1024
Incongruent,HHSHH,80.76923077,80.76923077,377.7051282,377.7051282,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,233,233,233,233,0,0,233,0,0,0,233,233,233,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,73,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,199,NA,1999,19170,10420,199,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,466821,468017,460144,2927,NA,468022,2935,152248,317406,468129,468338,468128,Flanker Task,189,88383,234,yes,1024
Incongruent,HHSHH,80.42553191,80.42553191,376.7148936,376.7148936,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,234,234,234,234,0,0,234,0,0,0,234,234,234,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,74,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,145,NA,1999,19170,10420,145,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,468351,469563,460144,2927,NA,469569,2935,152248,317406,469673,469826,469673,Flanker Task,189,88528,235,yes,1024
Congruent,HHHHH,80.50847458,80.50847458,376.1483051,376.1483051,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,235,235,235,235,0,0,235,0,0,0,235,235,235,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,75,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,243,NA,1999,19170,10420,243,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,470342,471561,469839,2927,NA,471567,2935,152248,317406,471679,471931,471679,Flanker Task,190,88771,236,yes,1024
Incongruent,HHSHH,80.16877637,80.16877637,375.9156118,375.9156118,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,236,236,236,236,0,0,236,0,0,0,236,236,236,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,76,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,321,NA,1999,19170,10420,321,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,448834,471944,473157,469839,2927,NA,473162,2935,152248,317406,473267,473597,473267,Flanker Task,190,89092,237,yes,1024
Congruent,SSSSS,80.25210084,80.25210084,375.5084034,375.5084034,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,237,237,237,237,0,0,237,0,0,0,237,237,237,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,77,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,279,NA,1999,19170,10420,279,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,474122,474633,475837,473610,2927,NA,475842,2935,152248,317406,475951,476239,475950,Flanker Task,191,89371,238,yes,1024
Congruent,HHHHH,80.33472803,80.33472803,374.6192469,374.6192469,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,238,238,238,238,0,0,238,0,0,0,238,238,238,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,78,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,163,NA,1999,19170,10420,163,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,474122,476254,477464,473610,2927,NA,477470,2935,152248,317406,477574,477745,477574,Flanker Task,192,89534,239,yes,1024
Congruent,HHHHH,80.41666667,80.41666667,373.9333333,373.9333333,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,239,239,239,239,0,0,239,0,0,0,239,239,239,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,79,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,h,h,210,NA,1999,19170,10420,210,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,474122,477760,478950,473610,2927,NA,478955,2935,152248,317406,479067,479286,479067,Flanker Task,193,89744,240,yes,1024
