acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.66197183,93.66197183,467.9859155,467.9859155,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,141,141,0,141,141,0,0,0,141,0,141,141,141,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,458,NA,15129,9900,NA,458,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,314909,NA,390127,388265,6721,225107,NA,390232,6687,390233,390693,390102,Flanker Task ,133,66454,142,yes,1024
93.70629371,93.70629371,467.4265734,467.4265734,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,142,142,0,142,142,0,0,0,142,0,142,142,142,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,388,NA,15129,9900,NA,388,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,317925,314909,NA,392554,390727,6721,225107,NA,392660,6687,392660,393052,392529,Flanker Task ,134,66842,143,yes,1024
93.75,93.75,468.7986111,468.7986111,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,143,143,0,143,143,0,0,0,143,0,143,143,143,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,665,NA,15129,9900,NA,665,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,314909,NA,394939,393108,6721,225107,NA,395046,6687,395046,395713,394915,Flanker Task ,135,67507,144,yes,1024
93.79310345,93.79310345,469.2965517,469.2965517,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,144,144,0,144,144,0,0,0,144,0,144,144,144,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,541,NA,15129,9900,NA,541,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,395788,NA,398126,396294,6721,225107,NA,398232,6687,398233,398776,398103,Flanker Task ,136,68048,145,yes,1024
93.83561644,93.83561644,468.9178082,468.9178082,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,145,145,0,145,145,0,0,0,145,0,145,145,145,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,414,NA,15129,9900,NA,414,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,395788,NA,400645,398809,6721,225107,NA,400751,6687,400751,401167,400621,Flanker Task ,137,68462,146,yes,1024
93.87755102,93.87755102,468.2244898,468.2244898,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,146,146,0,146,146,0,0,0,146,0,146,146,146,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,367,NA,15129,9900,NA,367,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,395788,NA,403081,401257,6721,225107,NA,403187,6687,403187,403556,403057,Flanker Task ,138,68829,147,yes,1024
93.91891892,93.91891892,468.3783784,468.3783784,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,147,147,0,147,147,0,0,0,147,0,147,147,147,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,491,NA,15129,9900,NA,491,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,395788,NA,405478,403647,6721,225107,NA,405585,6687,405585,406078,405453,Flanker Task ,139,69320,148,yes,1024
93.95973154,93.95973154,467.6308725,467.6308725,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,148,148,0,148,148,0,0,0,148,0,148,148,148,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,357,NA,15129,9900,NA,357,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,395788,NA,407928,406109,6721,225107,NA,408034,6687,408034,408393,407903,Flanker Task ,140,69677,149,yes,1024
94,94,467.1133333,467.1133333,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,149,149,0,149,149,0,0,0,149,0,149,149,149,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,390,NA,15129,9900,NA,390,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,395788,NA,410265,408429,6721,225107,NA,410373,6687,410373,410765,410242,Flanker Task ,141,70067,150,yes,1024
94.0397351,94.0397351,466.3907285,466.3907285,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,150,150,0,150,150,0,0,0,150,0,150,150,150,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,358,NA,15129,9900,NA,358,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,395788,NA,412644,410831,6721,225107,NA,412750,6687,412750,413109,412620,Flanker Task ,142,70425,151,yes,1024
94.07894737,94.07894737,465.7236842,465.7236842,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,151,151,0,151,151,0,0,0,151,0,151,151,151,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,365,NA,15129,9900,NA,365,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,317925,395788,NA,415005,413179,6721,225107,NA,415113,6687,415113,415480,414981,Flanker Task ,143,70790,152,yes,1024
94.11764706,94.11764706,465.0261438,465.0261438,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,152,152,0,152,152,0,0,0,152,0,152,152,152,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,359,NA,15129,9900,NA,359,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,317925,395788,NA,417383,415553,6721,225107,NA,417489,6687,417489,417850,417359,Flanker Task ,144,71149,153,yes,1024
93.50649351,93.50649351,463.9675325,463.9675325,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,153,153,0,153,153,0,0,0,153,0,153,153,153,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,302,NA,15129,9900,NA,302,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,317925,395788,NA,419695,417883,6721,225107,NA,419802,6687,419802,420106,419672,Flanker Task ,144,71451,154,yes,1024
93.5483871,93.5483871,464.4258065,464.4258065,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,154,154,0,154,154,0,0,0,154,0,154,154,154,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,535,NA,15129,9900,NA,535,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,420176,395788,NA,422504,420682,6721,225107,NA,422610,6687,422610,423147,422480,Flanker Task ,145,71986,155,yes,1024
93.58974359,93.58974359,464.0897436,464.0897436,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,155,155,0,155,155,0,0,0,155,0,155,155,155,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,412,NA,15129,9900,NA,412,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,NA,420176,395788,NA,425007,423179,6721,225107,NA,425113,6687,425114,425528,424983,Flanker Task ,146,72398,156,yes,1024
93.63057325,93.63057325,463.7770701,463.7770701,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,156,156,0,156,156,0,0,0,156,0,156,156,156,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,415,NA,15129,9900,NA,415,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,NA,420176,395788,NA,427445,425592,6721,225107,NA,427551,6687,427551,427968,427421,Flanker Task ,147,72813,157,yes,1024
93.03797468,93.03797468,463.3987342,463.3987342,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,157,157,0,157,157,0,0,0,157,0,157,157,157,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,404,NA,15129,9900,NA,404,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,420176,395788,NA,429861,428045,6721,225107,NA,429967,6687,429967,430372,429837,Flanker Task ,147,73217,158,yes,1024
93.08176101,93.08176101,463.6100629,463.6100629,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,158,158,0,158,158,0,0,0,158,0,158,158,158,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,497,NA,15129,9900,NA,497,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,NA,430449,395788,NA,432851,430955,6721,225107,NA,432957,6687,432957,433456,432825,Flanker Task ,148,73714,159,yes,1024
93.125,93.125,464.5,464.5,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,159,159,0,159,159,0,0,0,159,0,159,159,159,9/25/19 9:27,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,606,NA,15129,9900,NA,606,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,NA,430449,395788,NA,435308,433492,6721,225107,NA,435415,6687,435415,436023,435284,Flanker Task ,149,74320,160,yes,1024
93.16770186,93.16770186,465.242236,465.242236,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,160,160,0,160,160,0,0,0,160,0,160,160,160,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,584,NA,15129,9900,5146,584,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,430449,436098,NA,443617,436604,6721,225107,437684,443725,6687,443725,444311,443593,Flanker Task ,150,74904,161,yes,1024
92.59259259,92.59259259,464.2098765,464.2098765,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,161,161,0,161,161,0,0,0,161,0,161,161,161,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,298,NA,15129,9900,5146,298,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,430449,444386,NA,446711,444893,6721,225107,437684,446818,6687,446818,447119,446687,Flanker Task ,150,75202,162,yes,1024
92.63803681,92.63803681,463.9815951,463.9815951,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,162,162,0,162,162,0,0,0,162,0,162,162,162,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,427,NA,15129,9900,5146,427,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,447191,444386,NA,449528,447698,6721,225107,437684,449635,6687,449635,450064,449505,Flanker Task ,151,75629,163,yes,1024
92.68292683,92.68292683,463.6280488,463.6280488,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,163,163,0,163,163,0,0,0,163,0,163,163,163,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,406,NA,15129,9900,5146,406,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,447191,450147,NA,452460,450653,6721,225107,437684,452567,6687,452567,452976,452436,Flanker Task ,152,76035,164,yes,1024
92.72727273,92.72727273,463.1939394,463.1939394,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,164,164,0,164,164,0,0,0,164,0,164,164,164,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,392,NA,15129,9900,5146,392,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,447191,453054,NA,455386,453560,6721,225107,437684,455491,6687,455492,455886,455362,Flanker Task ,153,76427,165,yes,1024
92.77108434,92.77108434,462.246988,462.246988,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,165,165,0,165,165,0,0,0,165,0,165,165,165,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,306,NA,15129,9900,5146,306,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,447191,455939,NA,458273,456445,6721,225107,437684,458379,6687,458379,458687,458249,Flanker Task ,154,76733,166,yes,1024
92.81437126,92.81437126,461.0419162,461.0419162,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,166,166,0,166,166,0,0,0,166,0,166,166,166,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,261,NA,15129,9900,5146,261,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,447191,458714,NA,461035,459221,6721,225107,437684,461141,6687,461141,461403,461012,Flanker Task ,155,76994,167,yes,1024
92.26190476,92.26190476,460.9464286,460.9464286,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,167,167,0,167,167,0,0,0,167,0,167,167,167,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,445,NA,15129,9900,5146,445,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,442833,447191,458714,NA,463252,461437,6721,225107,437684,463357,6687,463357,463804,463229,Flanker Task ,155,77439,168,yes,1024
92.30769231,92.30769231,460.2366864,460.2366864,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,168,168,0,168,168,0,0,0,168,0,168,168,168,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,341,NA,15129,9900,5146,341,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,463885,464392,NA,466726,464898,6721,225107,437684,466832,6687,466832,467175,466703,Flanker Task ,156,77780,169,yes,1024
92.35294118,92.35294118,459.0823529,459.0823529,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,169,169,0,169,169,0,0,0,169,0,169,169,169,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,264,NA,15129,9900,5146,264,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,463885,467238,NA,469582,467745,6721,225107,437684,469689,6687,469689,469956,469559,Flanker Task ,157,78044,170,yes,1024
92.39766082,92.39766082,459.0994152,459.0994152,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,170,170,0,170,170,0,0,0,170,0,170,170,170,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,462,NA,15129,9900,5146,462,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,463885,467238,NA,471843,469996,6721,225107,437684,471950,6687,471950,472413,471821,Flanker Task ,158,78506,171,yes,1024
92.44186047,92.44186047,458.0755814,458.0755814,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,171,171,0,171,171,0,0,0,171,0,171,171,171,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,283,NA,15129,9900,5146,283,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,463885,472440,NA,474834,472947,6721,225107,437684,474941,6687,474941,475226,474812,Flanker Task ,159,78789,172,yes,1024
91.90751445,91.90751445,456.150289,456.150289,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,172,172,0,172,172,0,0,0,172,0,172,172,172,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,125,NA,15129,9900,5146,125,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,463885,472440,NA,477109,475296,6721,225107,437684,477216,6687,477216,477343,477085,Flanker Task ,159,78914,173,yes,1024
91.95402299,91.95402299,455.7068966,455.7068966,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,173,173,0,173,173,0,0,0,173,0,173,173,173,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,379,NA,15129,9900,5146,379,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,477389,472440,NA,479721,477895,6721,225107,437684,479826,6687,479826,480207,479698,Flanker Task ,160,79293,174,yes,1024
91.42857143,91.42857143,455.1828571,455.1828571,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,174,174,0,174,174,0,0,0,174,0,174,174,174,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,364,NA,15129,9900,5146,364,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,442833,477389,480290,NA,482625,480796,6721,225107,437684,482731,6687,482731,483096,482602,Flanker Task ,160,79657,175,yes,1024
90.90909091,90.90909091,454.6761364,454.6761364,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,175,175,0,175,175,0,0,0,175,0,175,175,175,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,366,NA,15129,9900,5146,366,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,483123,483630,NA,485958,484137,6721,225107,437684,486064,6687,486065,486433,485934,Flanker Task ,160,80023,176,yes,1024
90.96045198,90.96045198,454.2090395,454.2090395,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,176,176,0,176,176,0,0,0,176,0,176,176,176,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,372,NA,15129,9900,5146,372,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,486470,486979,NA,489309,487485,6721,225107,437684,489414,6687,489414,489788,489286,Flanker Task ,161,80395,177,yes,1024
91.01123596,91.01123596,453.3595506,453.3595506,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,177,177,0,177,177,0,0,0,177,0,177,177,177,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,303,NA,15129,9900,5146,303,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,486470,489848,NA,492178,490355,6721,225107,437684,492285,6687,492285,492590,492156,Flanker Task ,162,80698,178,yes,1024
91.06145251,91.06145251,452.7821229,452.7821229,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,178,178,0,178,178,0,0,0,178,0,178,178,178,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,350,NA,15129,9900,5146,350,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,486470,492745,NA,495079,493251,6721,225107,437684,495185,6687,495185,495538,495056,Flanker Task ,163,81048,179,yes,1024
