acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_sketchpad,count_sketchpad_1,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_sketchpad,response_sketchpad_1,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_sketchpad,response_time_sketchpad_1,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_sketchpad,time_sketchpad_1,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
92.8057554,92.8057554,713.294964,713.294964,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,138,0,138,0,138,0,0,0,138,138,138,138,NA,NA,138,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,564,NA,10987,6234,NA,564,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,300304,2777,305296,NA,306903,2781,174279,NA,305799,307005,307571,306901,NA,NA,307005,Week4submit,129,99148,139,yes,1024
92.85714286,92.85714286,712.9071429,712.9071429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,139,0,139,0,139,0,0,0,139,139,139,139,NA,NA,139,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,659,NA,10987,6234,NA,659,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,300304,2777,305296,NA,308679,2781,174279,NA,307576,308782,309442,308676,NA,NA,308782,Week4submit,130,99807,140,yes,1024
92.90780142,92.90780142,712.7943262,712.7943262,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,140,0,140,0,140,0,0,0,140,140,140,140,NA,NA,140,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,697,NA,10987,6234,NA,697,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,300304,2777,309448,NA,311049,2781,174279,NA,309951,311152,311851,311046,NA,NA,311152,Week4submit,131,100504,141,yes,1024
92.95774648,92.95774648,712.2253521,712.2253521,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,141,0,141,0,141,0,0,0,141,141,141,141,NA,NA,141,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,632,NA,10987,6234,NA,632,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,300304,2777,311856,NA,313466,2781,174279,NA,312359,313569,314203,313463,NA,NA,313569,Week4submit,132,101136,142,yes,1024
93.00699301,93.00699301,712.1538462,712.1538462,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,142,0,142,0,142,0,0,0,142,142,142,142,NA,NA,142,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,702,NA,10987,6234,NA,702,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,300304,2777,314208,NA,315813,2781,174279,NA,314711,315915,316619,315810,NA,NA,315915,Week4submit,133,101838,143,yes,1024
93.05555556,93.05555556,710.7847222,710.7847222,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,143,0,143,0,143,0,0,0,143,143,143,143,NA,NA,143,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,515,NA,10987,6234,NA,515,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,300304,2777,316624,NA,318223,2781,174279,NA,317127,318326,318843,318220,NA,NA,318326,Week4submit,134,102353,144,yes,1024
93.10344828,93.10344828,709.7655172,709.7655172,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,144,0,144,0,144,0,0,0,144,144,144,144,NA,NA,144,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,563,NA,10987,6234,NA,563,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,300304,2777,316624,NA,319952,2781,174279,NA,318848,320054,320619,319949,NA,NA,320054,Week4submit,135,102916,145,yes,1024
93.15068493,93.15068493,708.4931507,708.4931507,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,145,0,145,0,145,0,0,0,145,145,145,145,NA,NA,145,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,524,NA,10987,6234,NA,524,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,300304,2777,316624,NA,321725,2781,174279,NA,320624,321829,322355,321723,NA,NA,321829,Week4submit,136,103440,146,yes,1024
93.19727891,93.19727891,707.877551,707.877551,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,146,0,146,0,146,0,0,0,146,146,146,146,NA,NA,146,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,618,NA,10987,6234,NA,618,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,300304,2777,316624,NA,323464,2781,174279,NA,322360,323567,324187,323461,NA,NA,323567,Week4submit,137,104058,147,yes,1024
93.24324324,93.24324324,706.3513514,706.3513514,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,147,0,147,0,147,0,0,0,147,147,147,147,NA,NA,147,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,482,NA,10987,6234,NA,482,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,300304,2777,324192,NA,325800,2781,174279,NA,324695,325903,326386,325797,NA,NA,325903,Week4submit,138,104540,148,yes,1024
93.2885906,93.2885906,706.4697987,706.4697987,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,148,0,148,0,148,0,0,0,148,148,148,148,NA,NA,148,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,724,NA,10987,6234,NA,724,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,300304,2777,324192,NA,327494,2781,174279,NA,326392,327597,328323,327491,NA,NA,327597,Week4submit,139,105264,149,yes,1024
93.33333333,93.33333333,704.7466667,704.7466667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,149,0,149,0,149,0,0,0,149,149,149,149,NA,NA,149,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,448,NA,10987,6234,NA,448,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,300304,2777,328328,NA,329938,2781,174279,NA,328831,330041,330491,329935,NA,NA,330041,Week4submit,140,105712,150,yes,1024
93.37748344,93.37748344,704.9801325,704.9801325,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,150,0,150,0,150,0,0,0,150,150,150,150,NA,NA,150,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,740,NA,10987,6234,NA,740,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,300304,2777,328328,NA,331598,2781,174279,NA,330496,331701,332443,331595,NA,NA,331701,Week4submit,141,106452,151,yes,1024
93.42105263,93.42105263,704.6907895,704.6907895,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,151,0,151,0,151,0,0,0,151,151,151,151,NA,NA,151,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,661,NA,10987,6234,NA,661,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,300304,2777,332448,NA,334053,2781,174279,NA,332951,334156,334819,334050,NA,NA,334156,Week4submit,142,107113,152,yes,1024
93.46405229,93.46405229,704.0522876,704.0522876,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,152,0,152,0,152,0,0,0,152,152,152,152,NA,NA,152,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,607,NA,10987,6234,NA,607,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,300304,2777,334824,NA,336426,2781,174279,NA,335327,336530,337139,336424,NA,NA,336530,Week4submit,143,107720,153,yes,1024
92.85714286,92.85714286,702.7662338,702.7662338,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,153,0,153,0,153,0,0,0,153,153,153,153,NA,NA,153,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,506,NA,10987,6234,NA,506,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,300304,2777,337144,NA,338743,2781,174279,NA,337646,338846,339354,338740,NA,NA,338846,Week4submit,143,108226,154,yes,1024
92.90322581,92.90322581,701.3354839,701.3354839,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,154,0,154,0,154,0,0,0,154,154,154,154,NA,NA,154,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,481,NA,10987,6234,NA,481,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,NA,339359,2777,337144,NA,340960,2781,174279,NA,339862,341063,341546,340957,NA,NA,341063,Week4submit,144,108707,155,yes,1024
92.94871795,92.94871795,701.3397436,701.3397436,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,155,0,155,0,155,0,0,0,155,155,155,155,NA,NA,155,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,702,NA,10987,6234,NA,702,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,339359,2777,337144,NA,342659,2781,174279,NA,341551,342762,343466,342656,NA,NA,342762,Week4submit,145,109409,156,yes,1024
92.99363057,92.99363057,699.9617834,699.9617834,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,156,0,156,0,156,0,0,0,156,156,156,156,NA,NA,156,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,485,NA,10987,6234,NA,485,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,339359,2777,343471,NA,345068,2781,174279,NA,343974,345171,345658,345065,NA,NA,345171,Week4submit,146,109894,157,yes,1024
93.03797468,93.03797468,699.1329114,699.1329114,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,157,0,157,0,157,0,0,0,157,157,157,157,NA,NA,157,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,569,NA,10987,6234,NA,569,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,NA,339359,2777,343471,NA,346769,2781,174279,NA,345663,346872,347443,346766,NA,NA,346872,Week4submit,147,110463,158,yes,1024
93.08176101,93.08176101,697.9308176,697.9308176,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,158,0,158,0,158,0,0,0,158,158,158,158,NA,NA,158,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,NA,NA,508,NA,10987,6234,NA,508,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,NA,339359,2777,343471,NA,348541,2781,174279,NA,347449,348644,349154,348538,NA,NA,348644,Week4submit,148,110971,159,yes,1024
92.5,92.5,697.55625,697.55625,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,159,0,159,0,159,0,0,0,159,159,159,159,NA,NA,159,9/19/19 14:57,600,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,NA,NA,638,NA,10987,6234,NA,638,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,NA,339359,2777,343471,NA,350259,2781,174279,NA,349159,350362,351002,350256,NA,NA,350362,Week4submit,148,111609,160,yes,1024
92.54658385,92.54658385,698.0559006,698.0559006,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,160,0,160,0,160,0,0,0,160,160,160,160,NA,NA,160,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,NA,778,NA,10987,6234,25769,778,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,13769,180514,378803,351007,2777,351510,NA,378903,2781,174279,353032,352013,379007,379787,378901,NA,NA,379007,Week4submit,149,112387,161,yes,1024
92.59259259,92.59259259,697.0432099,697.0432099,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,161,0,161,0,161,0,0,0,161,161,161,161,NA,NA,161,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,534,NA,10987,6234,25769,534,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,378803,351007,2777,379792,NA,381396,2781,174279,353032,380295,381499,382035,381393,NA,NA,381499,Week4submit,150,112921,162,yes,1024
92.63803681,92.63803681,696.6809816,696.6809816,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,162,0,162,0,162,0,0,0,162,162,162,162,NA,NA,162,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,638,NA,10987,6234,25769,638,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,378803,351007,2777,382040,NA,383644,2781,174279,353032,382543,383747,384387,383641,NA,NA,383747,Week4submit,151,113559,163,yes,1024
92.07317073,92.07317073,695.5060976,695.5060976,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,163,0,163,0,163,0,0,0,163,163,163,163,NA,NA,163,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,504,NA,10987,6234,25769,504,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,378803,351007,2777,384392,NA,385994,2781,174279,353032,384895,386097,386603,385991,NA,NA,386097,Week4submit,151,114063,164,yes,1024
92.12121212,92.12121212,695.2606061,695.2606061,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,164,0,164,0,164,0,0,0,164,164,164,164,NA,NA,164,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,655,NA,10987,6234,25769,655,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,378803,386608,2777,387111,NA,388715,2781,174279,353032,387614,388818,389475,388713,NA,NA,388818,Week4submit,152,114718,165,yes,1024
91.56626506,91.56626506,694.0481928,694.0481928,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,165,0,165,0,165,0,0,0,165,165,165,165,NA,NA,165,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,494,NA,10987,6234,25769,494,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,378803,386608,2777,389480,NA,391084,2781,174279,353032,389983,391187,391683,391081,NA,NA,391187,Week4submit,152,115212,166,yes,1024
91.61676647,91.61676647,693.5748503,693.5748503,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,166,0,166,0,166,0,0,0,166,166,166,166,NA,NA,166,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,NA,615,NA,10987,6234,25769,615,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,378803,391688,2777,392191,NA,393803,2781,174279,353032,392694,393906,394523,393800,NA,NA,393906,Week4submit,153,115827,167,yes,1024
91.66666667,91.66666667,692.6785714,692.6785714,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,167,0,167,0,167,0,0,0,167,167,167,167,NA,NA,167,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,543,NA,10987,6234,25769,543,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,378803,391688,2777,394528,NA,396131,2781,174279,353032,395031,396234,396779,396128,NA,NA,396234,Week4submit,154,116370,168,yes,1024
91.12426036,91.12426036,691.9881657,691.9881657,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,168,0,168,0,168,0,0,0,168,168,168,168,NA,NA,168,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,NA,576,NA,10987,6234,25769,576,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,378803,391688,2777,396784,NA,398395,2781,174279,353032,397287,398497,399075,398392,NA,NA,398497,Week4submit,154,116946,169,yes,1024
90.58823529,90.58823529,690.7647059,690.7647059,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,169,0,169,0,169,0,0,0,169,169,169,169,NA,NA,169,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,484,NA,10987,6234,25769,484,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,378803,399080,2777,399583,NA,401190,2781,174279,353032,400086,401293,401779,401187,NA,NA,401293,Week4submit,154,117430,170,yes,1024
90.64327485,90.64327485,691.1052632,691.1052632,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,170,0,170,0,170,0,0,0,170,170,170,170,NA,NA,170,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,749,NA,10987,6234,25769,749,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,13769,180514,378803,401784,2777,402287,NA,403893,2781,174279,353032,402790,403996,404747,403890,NA,NA,403996,Week4submit,155,118179,171,yes,1024
90.69767442,90.69767442,690.1569767,690.1569767,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,171,0,171,0,171,0,0,0,171,171,171,171,NA,NA,171,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,h,s,NA,NA,528,NA,10987,6234,25769,528,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,13769,180514,378803,401784,2777,404752,NA,406355,2781,174279,353032,405255,406457,406987,406352,NA,NA,406457,Week4submit,156,118707,172,yes,1024
90.75144509,90.75144509,689.734104,689.734104,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,172,0,172,0,172,0,0,0,172,172,172,172,NA,NA,172,9/19/19 14:57,300,The main experiment item,yes,Week4submit.osexp,C:\Users\DLGoupil\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/DLGoupil/Desktop/dg-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,h,h,NA,NA,617,NA,10987,6234,25769,617,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,13769,180514,378803,401784,2777,406992,NA,408601,2781,174279,353032,407495,408704,409323,408598,NA,NA,408704,Week4submit,157,119324,173,yes,1024
