acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instruction1,correct_Keyboard_Response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instruction1,count_Instruction2,count_Instruction3,count_Keyboard_Response,count_Logger,count_Sequence,count_Stimulus,count_experiment,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instruction1,response_Instruction2,response_Instruction3,response_Keyboard_Response,response_time,response_time_Finish,response_time_Instruction1,response_time_Instruction2,response_time_Instruction3,response_time_Keyboard_Response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instruction1,time_Instruction2,time_Instruction3,time_Keyboard_Response,time_Logger,time_Sequence,time_Stimulus,time_experiment,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
91.89189189,91.89189189,582.7747748,582.7747748,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,110,110,0,110,110,0,0,0,110,110,110,110,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,392,NA,91740,11392,NA,392,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,322015,334248,NA,336034,334775,5866,264478,NA,336162,336561,336008,336161,5833,Flanker Test,102,64688,111,yes,1024
91.96428571,91.96428571,580.6696429,580.6696429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,111,111,0,111,111,0,0,0,111,111,111,111,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,347,NA,91740,11392,NA,347,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,322015,334248,NA,337854,336593,5866,264478,NA,337980,338334,337827,337980,5833,Flanker Test,103,65035,112,yes,1024
92.03539823,92.03539823,579.0884956,579.0884956,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,112,112,0,112,112,0,0,0,112,112,112,112,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,402,NA,91740,11392,NA,402,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,322015,334248,NA,339625,338365,5866,264478,NA,339752,340161,339597,339752,5833,Flanker Test,104,65437,113,yes,1024
92.10526316,92.10526316,577,577,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,113,113,0,113,113,0,0,0,113,113,113,113,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,341,NA,91740,11392,NA,341,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,322015,334248,NA,341450,340193,5866,264478,NA,341577,341925,341423,341576,5833,Flanker Test,105,65778,114,yes,1024
92.17391304,92.17391304,575.6347826,575.6347826,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,114,114,0,114,114,0,0,0,114,114,114,114,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,420,NA,91740,11392,NA,420,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,322015,334248,NA,343219,341956,5866,264478,NA,343346,343773,343191,343345,5833,Flanker Test,106,66198,115,yes,1024
92.24137931,92.24137931,574.5,574.5,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,115,115,0,115,115,0,0,0,115,115,115,115,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,444,NA,91740,11392,NA,444,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,322015,334248,NA,345066,343804,5866,264478,NA,345194,345645,345039,345193,5833,Flanker Test,107,66642,116,yes,1024
91.45299145,91.45299145,582.4102564,582.4102564,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,116,116,0,116,116,0,0,0,116,116,116,116,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,None,NA,s,h,NA,None,1500,NA,91740,11392,NA,1500,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,322015,334248,NA,346941,345676,5866,264478,NA,347068,348572,346914,347068,5833,Flanker Test,107,68142,117,yes,1024
91.52542373,91.52542373,582.2372881,582.2372881,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,117,117,0,117,117,0,0,0,117,117,117,117,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,562,NA,91740,11392,NA,562,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,348604,349130,NA,350917,349658,5866,264478,NA,351043,351612,350890,351043,5833,Flanker Test,108,68704,118,yes,1024
91.59663866,91.59663866,581.9915966,581.9915966,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,118,118,0,118,118,0,0,0,118,118,118,118,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,553,NA,91740,11392,NA,553,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,348604,349130,NA,352901,351643,5866,264478,NA,353027,353587,352874,353027,5833,Flanker Test,109,69257,119,yes,1024
90.83333333,90.83333333,580.6666667,580.6666667,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,119,119,0,119,119,0,0,0,119,119,119,119,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,423,NA,91740,11392,NA,423,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,348604,349130,NA,354879,353619,5866,264478,NA,355005,355435,354853,355005,5833,Flanker Test,109,69680,120,yes,1024
90.90909091,90.90909091,580.2892562,580.2892562,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,120,120,0,120,120,0,0,0,120,120,120,120,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,535,NA,91740,11392,NA,535,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,355467,349130,NA,357251,355994,5866,264478,NA,357378,357920,357224,357377,5833,Flanker Test,110,70215,121,yes,1024
90.98360656,90.98360656,578.9180328,578.9180328,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,121,121,0,121,121,0,0,0,121,121,121,121,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,413,NA,91740,11392,NA,413,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,355467,349130,NA,359210,357951,5866,264478,NA,359336,359756,359182,359336,5833,Flanker Test,111,70628,122,yes,1024
91.05691057,91.05691057,577.8943089,577.8943089,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,122,122,0,122,122,0,0,0,122,122,122,122,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,453,NA,91740,11392,NA,453,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,355467,349130,NA,361046,359787,5866,264478,NA,361173,361633,361018,361172,5833,Flanker Test,112,71081,123,yes,1024
91.12903226,91.12903226,578.3145161,578.3145161,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,123,123,0,123,123,0,0,0,123,123,123,123,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,630,NA,91740,11392,NA,630,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,355467,349130,NA,362925,361665,5866,264478,NA,363052,363689,362899,363051,5833,Flanker Test,113,71711,124,yes,1024
91.2,91.2,577.44,577.44,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,124,124,0,124,124,0,0,0,124,124,124,124,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,469,NA,91740,11392,NA,469,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,355467,363721,NA,365507,364249,5866,264478,NA,365634,366110,365481,365634,5833,Flanker Test,114,72180,125,yes,1024
90.47619048,90.47619048,576.6587302,576.6587302,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,125,125,0,125,125,0,0,0,125,125,125,125,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,479,NA,91740,11392,NA,479,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,355467,363721,NA,367401,366143,5866,264478,NA,367529,368015,367375,367528,5833,Flanker Test,114,72659,126,yes,1024
90.5511811,90.5511811,575.3464567,575.3464567,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,126,126,0,126,126,0,0,0,126,126,126,126,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,410,NA,91740,11392,NA,410,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,368046,363721,NA,369832,368574,5866,264478,NA,369959,370376,369805,369958,5833,Flanker Test,115,73069,127,yes,1024
90.625,90.625,574.3984375,574.3984375,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,127,127,0,127,127,0,0,0,127,127,127,127,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,454,NA,91740,11392,NA,454,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,368046,363721,NA,371667,370408,5866,264478,NA,371795,372256,371639,371794,5833,Flanker Test,116,73523,128,yes,1024
90.69767442,90.69767442,573.5968992,573.5968992,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,128,128,0,128,128,0,0,0,128,128,128,128,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,471,NA,91740,11392,NA,471,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,368046,363721,NA,373547,372288,5866,264478,NA,373673,374151,373521,373673,5833,Flanker Test,117,73994,129,yes,1024
90.76923077,90.76923077,573.3,573.3,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,129,129,0,129,129,0,0,0,129,129,129,129,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,535,NA,91740,11392,NA,535,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,368046,363721,NA,375444,374183,5866,264478,NA,375571,376113,375417,375570,5833,Flanker Test,118,74529,130,yes,1024
90.83969466,90.83969466,572.6946565,572.6946565,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,130,130,0,130,130,0,0,0,130,130,130,130,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,494,NA,91740,11392,NA,494,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,368046,363721,NA,377405,376145,5866,264478,NA,377532,378033,377378,377532,5833,Flanker Test,119,75023,131,yes,1024
90.90909091,90.90909091,571.2727273,571.2727273,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,131,131,0,131,131,0,0,0,131,131,131,131,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,385,NA,91740,11392,NA,385,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,368046,363721,NA,379328,378065,5866,264478,NA,379455,379847,379302,379454,5833,Flanker Test,120,75408,132,yes,1024
90.97744361,90.97744361,570.3308271,570.3308271,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,132,132,0,132,132,0,0,0,132,132,132,132,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,446,NA,91740,11392,NA,446,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,368046,363721,NA,381140,379879,5866,264478,NA,381266,381719,381113,381266,5833,Flanker Test,121,75854,133,yes,1024
90.29850746,90.29850746,568.8134328,568.8134328,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,133,133,0,133,133,0,0,0,133,133,133,133,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,367,NA,91740,11392,NA,367,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,368046,363721,NA,383007,381751,5866,264478,NA,383134,383508,382981,383133,5833,Flanker Test,121,76221,134,yes,1024
90.37037037,90.37037037,569.237037,569.237037,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,134,134,0,134,134,0,0,0,134,134,134,134,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,626,NA,91740,11392,NA,626,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,383540,363721,NA,385328,384066,5866,264478,NA,385454,386087,385302,385454,5833,Flanker Test,122,76847,135,yes,1024
90.44117647,90.44117647,570.3897059,570.3897059,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,135,135,0,135,135,0,0,0,135,135,135,135,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,726,NA,91740,11392,NA,726,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,383540,386118,NA,387903,386645,5866,264478,NA,388030,388763,387876,388029,5833,Flanker Test,123,77573,136,yes,1024
90.51094891,90.51094891,569.8686131,569.8686131,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,136,136,0,136,136,0,0,0,136,136,136,136,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,499,NA,91740,11392,NA,499,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,383540,388795,NA,390581,389321,5866,264478,NA,390707,391214,390554,390707,5833,Flanker Test,124,78072,137,yes,1024
90.57971014,90.57971014,569.2898551,569.2898551,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,137,137,0,137,137,0,0,0,137,137,137,137,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,490,NA,91740,11392,NA,490,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,NA,383540,388795,NA,392503,391246,5866,264478,NA,392630,393128,392477,392630,5833,Flanker Test,125,78562,138,yes,1024
90.64748201,90.64748201,568.705036,568.705036,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,138,138,0,138,138,0,0,0,138,138,138,138,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,488,NA,91740,11392,NA,488,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,383540,388795,NA,394421,393160,5866,264478,NA,394548,395044,394394,394547,5833,Flanker Test,126,79050,139,yes,1024
90.71428571,90.71428571,567.4,567.4,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,139,139,0,139,139,0,0,0,139,139,139,139,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,386,NA,91740,11392,NA,386,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,383540,388795,NA,396334,395077,5866,264478,NA,396461,396855,396308,396460,5833,Flanker Test,127,79436,140,yes,1024
90.07092199,90.07092199,566.3900709,566.3900709,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,140,140,0,140,140,0,0,0,140,140,140,140,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,425,NA,91740,11392,NA,425,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,383540,388795,NA,398144,396886,5866,264478,NA,398270,398703,398117,398270,5833,Flanker Test,127,79861,141,yes,1024
90.14084507,90.14084507,566.0070423,566.0070423,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,141,141,0,141,141,0,0,0,141,141,141,141,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,512,NA,91740,11392,NA,512,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,398734,388795,NA,400518,399260,5866,264478,NA,400644,401164,400492,400644,5833,Flanker Test,128,80373,142,yes,1024
90.20979021,90.20979021,564.9160839,564.9160839,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,142,142,0,142,142,0,0,0,142,142,142,142,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,410,NA,91740,11392,NA,410,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,NA,398734,388795,NA,402456,401195,5866,264478,NA,402584,403001,402430,402583,5833,Flanker Test,129,80783,143,yes,1024
90.27777778,90.27777778,564.7569444,564.7569444,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,143,143,0,143,143,0,0,0,143,143,143,143,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,542,NA,91740,11392,NA,542,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,398734,388795,NA,404294,403033,5866,264478,NA,404421,404971,404267,404421,5833,Flanker Test,130,81325,144,yes,1024
90.34482759,90.34482759,564.4,564.4,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,144,144,0,144,144,0,0,0,144,144,144,144,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,513,NA,91740,11392,NA,513,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,398734,388795,NA,406260,405002,5866,264478,NA,406387,406908,406233,406386,5833,Flanker Test,131,81838,145,yes,1024
90.4109589,90.4109589,564.5547945,564.5547945,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,145,145,0,145,145,0,0,0,145,145,145,145,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,NA,s,587,NA,91740,11392,NA,587,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,NA,398734,388795,NA,408198,406940,5866,264478,NA,408326,408921,408172,408325,5833,Flanker Test,132,82425,146,yes,1024
90.47619048,90.47619048,564.4353742,564.4353742,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,146,146,0,146,146,0,0,0,146,146,146,146,0,Sun Sep 29 16:38:08 2019,600,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,NA,h,547,NA,91740,11392,NA,547,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,NA,398734,388795,NA,410210,408952,5866,264478,NA,410337,410892,410183,410336,5833,Flanker Test,133,82972,147,yes,1024
