acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95.50561798,95.50561798,662.0786517,662.0786517,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,88,88,0,0,0,88,88,0,88,0,88,NA,88,88,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,8,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,626,NA,26649,10923,NA,626,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,210784,209690,2544,185372,NA,210782,210889,NA,178159,2541,197158,NA,210889,211516,NA,Lab 2.1 Test Flanker Task,85,58925,89,yes,1024
95.55555556,95.55555556,660.8444444,660.8444444,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,89,89,0,0,0,89,89,0,89,0,89,NA,89,89,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,9,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,551,NA,26649,10923,NA,551,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,213164,212072,2544,185372,NA,213162,213269,NA,178159,2541,211567,NA,213269,213821,NA,Lab 2.1 Test Flanker Task,86,59476,90,yes,1024
95.6043956,95.6043956,657.3186813,657.3186813,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,90,90,0,0,0,90,90,0,90,0,90,NA,90,90,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,10,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,340,NA,26649,10923,NA,340,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,214960,213872,2544,185372,NA,214958,215065,NA,178159,2541,211567,NA,215065,215406,NA,Lab 2.1 Test Flanker Task,87,59816,91,yes,1024
95.65217391,95.65217391,657.7282609,657.7282609,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,91,91,0,0,0,91,91,0,91,0,91,NA,91,91,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,11,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,695,NA,26649,10923,NA,695,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,216522,215435,2544,185372,NA,216519,216625,NA,178159,2541,211567,NA,216625,217321,NA,Lab 2.1 Test Flanker Task,88,60511,92,yes,1024
94.62365591,94.62365591,655.3655914,655.3655914,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,92,92,0,0,0,92,92,0,92,0,92,NA,92,92,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,12,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,438,NA,26649,10923,NA,438,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,218972,217873,2544,185372,NA,218970,219076,NA,178159,2541,217368,NA,219076,219515,NA,Lab 2.1 Test Flanker Task,88,60949,93,yes,1024
94.68085106,94.68085106,654.2340426,654.2340426,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,93,93,0,0,0,93,93,0,93,0,93,NA,93,93,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,13,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,549,NA,26649,10923,NA,549,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,221166,220073,2544,185372,NA,221164,221271,NA,219568,2541,217368,NA,221271,221821,NA,Lab 2.1 Test Flanker Task,89,61498,94,yes,1024
94.73684211,94.73684211,652.0526316,652.0526316,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,94,94,0,0,0,94,94,0,94,0,94,NA,94,94,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,14,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,447,NA,26649,10923,NA,447,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,222963,221867,2544,185372,NA,222961,223068,NA,219568,2541,217368,NA,223068,223516,NA,Lab 2.1 Test Flanker Task,90,61945,95,yes,1024
94.79166667,94.79166667,650.40625,650.40625,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,95,95,0,0,0,95,95,0,95,0,95,NA,95,95,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,15,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,494,NA,26649,10923,NA,494,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,224657,223568,2544,185372,NA,224654,224761,NA,219568,2541,217368,NA,224762,225257,NA,Lab 2.1 Test Flanker Task,91,62439,96,yes,1024
94.84536082,94.84536082,649.1237113,649.1237113,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,96,96,0,0,0,96,96,0,96,0,96,NA,96,96,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,16,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,526,NA,26649,10923,NA,526,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,226413,225316,2544,185372,NA,226411,226518,NA,219568,2541,217368,NA,226518,227045,NA,Lab 2.1 Test Flanker Task,92,62965,97,yes,1024
94.89795918,94.89795918,647.8673469,647.8673469,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,97,97,0,0,0,97,97,0,97,0,97,NA,97,97,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,17,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,526,NA,26649,10923,NA,526,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,228184,227091,2544,185372,NA,228182,228289,NA,219568,2541,217368,NA,228289,228816,NA,Lab 2.1 Test Flanker Task,93,63491,98,yes,1024
93.93939394,93.93939394,647.7878788,647.7878788,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,98,98,0,0,0,98,98,0,98,0,98,NA,98,98,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,18,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,640,NA,26649,10923,NA,640,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,229964,228872,2544,185372,NA,229962,230068,NA,219568,2541,217368,NA,230069,230710,NA,Lab 2.1 Test Flanker Task,93,64131,99,yes,1024
94,94,646.34,646.34,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,99,99,0,0,0,99,99,0,99,0,99,NA,99,99,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,19,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,503,NA,26649,10923,NA,503,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,232865,231772,2544,185372,NA,232863,232969,NA,230761,2541,231267,NA,232969,233473,NA,Lab 2.1 Test Flanker Task,94,64634,100,yes,1024
94.05940594,94.05940594,644.1089109,644.1089109,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,100,100,0,0,0,100,100,0,100,0,100,NA,100,100,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,20,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,421,NA,26649,10923,NA,421,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,234626,233528,2544,185372,NA,234624,234731,NA,230761,2541,231267,NA,234731,235153,NA,Lab 2.1 Test Flanker Task,95,65055,101,yes,1024
94.11764706,94.11764706,642.8823529,642.8823529,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,101,101,0,0,0,101,101,0,101,0,101,NA,101,101,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,21,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,519,NA,26649,10923,NA,519,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,236284,235190,2544,185372,NA,236282,236389,NA,230761,2541,231267,NA,236389,236909,NA,Lab 2.1 Test Flanker Task,96,65574,102,yes,1024
94.17475728,94.17475728,640.368932,640.368932,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,102,102,0,0,0,102,102,0,102,0,102,NA,102,102,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,22,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,384,NA,26649,10923,NA,384,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,238039,236957,2544,185372,NA,238037,238142,NA,230761,2541,231267,NA,238142,238527,NA,Lab 2.1 Test Flanker Task,97,65958,103,yes,1024
94.23076923,94.23076923,638.0288462,638.0288462,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,103,103,0,0,0,103,103,0,103,0,103,NA,103,103,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,23,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,397,NA,26649,10923,NA,397,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,239675,238580,2544,185372,NA,239672,239779,NA,230761,2541,231267,NA,239780,240178,NA,Lab 2.1 Test Flanker Task,98,66355,104,yes,1024
94.28571429,94.28571429,636.2857143,636.2857143,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,104,104,0,0,0,104,104,0,104,0,104,NA,104,104,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,24,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,455,NA,26649,10923,NA,455,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,241309,240224,2544,185372,NA,241306,241414,NA,230761,2541,231267,NA,241414,241870,NA,Lab 2.1 Test Flanker Task,99,66810,105,yes,1024
94.33962264,94.33962264,635.3018868,635.3018868,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,105,105,0,0,0,105,105,0,105,0,105,NA,105,105,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,25,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,532,NA,26649,10923,NA,532,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,243043,241949,2544,185372,NA,243041,243148,NA,230761,2541,231267,NA,243148,243681,NA,Lab 2.1 Test Flanker Task,100,67342,106,yes,1024
94.39252336,94.39252336,633.9439252,633.9439252,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,106,106,0,0,0,106,106,0,106,0,106,NA,106,106,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,26,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,490,NA,26649,10923,NA,490,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,244837,243739,2544,185372,NA,244834,244941,NA,230761,2541,231267,NA,244941,245432,NA,Lab 2.1 Test Flanker Task,101,67832,107,yes,1024
94.44444444,94.44444444,633.1481481,633.1481481,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,107,107,0,0,0,107,107,0,107,0,107,NA,107,107,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,27,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,548,NA,26649,10923,NA,548,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,246560,245480,2544,185372,NA,246557,246665,NA,230761,2541,231267,NA,246665,247214,NA,Lab 2.1 Test Flanker Task,102,68380,108,yes,1024
93.57798165,93.57798165,630.733945,630.733945,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,108,108,0,0,0,108,108,0,108,0,108,NA,108,108,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,28,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,370,NA,26649,10923,NA,370,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,248339,247236,2544,185372,NA,248336,248440,NA,230761,2541,231267,NA,248440,248812,NA,Lab 2.1 Test Flanker Task,102,68750,109,yes,1024
93.63636364,93.63636364,629.5,629.5,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,109,109,0,0,0,109,109,0,109,0,109,NA,109,109,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,29,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,495,NA,26649,10923,NA,495,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,250459,249367,2544,185372,NA,250456,250565,NA,248862,2541,231267,NA,250565,251062,NA,Lab 2.1 Test Flanker Task,103,69245,110,yes,1024
93.69369369,93.69369369,628.8738739,628.8738739,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,110,110,0,0,0,110,110,0,110,0,110,NA,110,110,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,30,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,560,NA,26649,10923,NA,560,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,252177,251103,2544,185372,NA,252175,252282,NA,248862,2541,231267,NA,252282,252843,NA,Lab 2.1 Test Flanker Task,104,69805,111,yes,1024
93.75,93.75,627.0892857,627.0892857,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,111,111,0,0,0,111,111,0,111,0,111,NA,111,111,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,31,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,429,NA,26649,10923,NA,429,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,253987,252891,2544,185372,NA,253985,254091,NA,248862,2541,231267,NA,254092,254522,NA,Lab 2.1 Test Flanker Task,105,70234,112,yes,1024
93.80530973,93.80530973,625.0619469,625.0619469,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,112,112,0,0,0,112,112,0,112,0,112,NA,112,112,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,32,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,398,NA,26649,10923,NA,398,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,255663,254569,2544,185372,NA,255661,255768,NA,248862,2541,231267,NA,255768,256167,NA,Lab 2.1 Test Flanker Task,106,70632,113,yes,1024
93.85964912,93.85964912,623.8508772,623.8508772,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,113,113,0,0,0,113,113,0,113,0,113,NA,113,113,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,33,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,487,NA,26649,10923,NA,487,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,257297,256214,2544,185372,NA,257294,257401,NA,248862,2541,231267,NA,257402,257890,NA,Lab 2.1 Test Flanker Task,107,71119,114,yes,1024
93.91304348,93.91304348,622.0695652,622.0695652,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,114,114,0,0,0,114,114,0,114,0,114,NA,114,114,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,34,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,419,NA,26649,10923,NA,419,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,259029,257937,2544,185372,NA,259027,259133,NA,248862,2541,231267,NA,259133,259553,NA,Lab 2.1 Test Flanker Task,108,71538,115,yes,1024
93.96551724,93.96551724,622.0775862,622.0775862,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,115,115,0,0,0,115,115,0,115,0,115,NA,115,115,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,35,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,623,NA,26649,10923,NA,623,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,260702,259603,2544,185372,NA,260699,260806,NA,248862,2541,231267,NA,260806,261430,NA,Lab 2.1 Test Flanker Task,109,72161,116,yes,1024
94.01709402,94.01709402,621.1282051,621.1282051,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,116,116,0,0,0,116,116,0,116,0,116,NA,116,116,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,36,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,511,NA,26649,10923,NA,511,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,263079,261986,2544,185372,NA,263076,263183,NA,248862,2541,261482,NA,263184,263696,NA,Lab 2.1 Test Flanker Task,110,72672,117,yes,1024
94.06779661,94.06779661,619.3898305,619.3898305,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,117,117,0,0,0,117,117,0,117,0,117,NA,117,117,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,37,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,416,NA,26649,10923,NA,416,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,264847,263749,2544,185372,NA,264845,264951,NA,248862,2541,261482,NA,264951,265368,NA,Lab 2.1 Test Flanker Task,111,73088,118,yes,1024
