condition,deadline,Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_errorFeedback,count_experiment,count_faster,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_errorFeedback,time_experiment,time_faster,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Incongruent,600,HHSHH,84.45945946,84.45945946,470.2837838,470.2837838,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,147,147,0,0,0,147,147,147,0,147,147,147,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,410,NA,33139,80499,NA,410,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,372122,371059,4652,179418,NA,372120,372224,370556,4613,260749,372224,372635,Flanker Task,125,69602,148,yes,1024
Congruent,600,HHHHH,84.56375839,84.56375839,470.0134228,470.0134228,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,148,148,0,0,0,148,148,148,0,148,148,148,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,430,NA,33139,80499,NA,430,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,373703,372639,4652,179418,NA,373700,373805,370556,4613,260749,373806,374237,Flanker Task,126,70032,149,yes,1024
Incongruent,600,HHSHH,84.66666667,84.66666667,469.08,469.08,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,149,149,0,0,0,149,149,149,0,149,149,149,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,330,NA,33139,80499,NA,330,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,375306,374242,4652,179418,NA,375304,375408,370556,4613,260749,375409,375740,Flanker Task,127,70362,150,yes,1024
Congruent,600,SSSSS,84.76821192,84.76821192,468.2450331,468.2450331,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,150,150,0,0,0,150,150,150,0,150,150,150,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,343,NA,33139,80499,NA,343,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,376808,375744,4652,179418,NA,376806,376910,370556,4613,260749,376911,377255,Flanker Task,128,70705,151,yes,1024
Incongruent,600,HHSHH,84.86842105,84.86842105,467.0986842,467.0986842,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,151,151,0,0,0,151,151,151,0,151,151,151,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,294,NA,33139,80499,NA,294,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,378323,377260,4652,179418,NA,378321,378425,370556,4613,260749,378425,378720,Flanker Task,129,70999,152,yes,1024
Incongruent,600,SSHSS,84.31372549,84.31372549,466.1111111,466.1111111,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,152,152,0,0,0,152,152,152,0,152,152,152,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,316,NA,33139,80499,NA,316,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,379788,378724,4652,179418,NA,379786,379890,370556,4613,260749,379891,380208,Flanker Task,129,71315,153,yes,1024
Congruent,600,HHHHH,83.76623377,83.76623377,465.512987,465.512987,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,153,153,0,0,0,153,153,153,0,153,153,153,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,374,NA,33139,80499,NA,374,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,381780,380715,4652,179418,NA,381778,381882,380212,4613,260749,381882,382257,Flanker Task,129,71689,154,yes,1024
Congruent,600,HHHHH,83.87096774,83.87096774,465.3935484,465.3935484,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,154,154,0,0,0,154,154,154,0,154,154,154,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,447,NA,33139,80499,NA,447,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,383825,382763,4652,179418,NA,383823,383927,382261,4613,260749,383927,384375,Flanker Task,130,72136,155,yes,1024
Incongruent,600,SSHSS,83.33333333,83.33333333,464.8910256,464.8910256,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,155,155,0,0,0,155,155,155,0,155,155,155,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,387,NA,33139,80499,NA,387,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,385442,384379,4652,179418,NA,385440,385544,382261,4613,260749,385545,385934,Flanker Task,130,72523,156,yes,1024
Congruent,600,SSSSS,83.43949045,83.43949045,464.2547771,464.2547771,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,156,156,0,0,0,156,156,156,0,156,156,156,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,365,NA,33139,80499,NA,365,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,387504,386441,4652,179418,NA,387502,387606,385938,4613,260749,387606,387973,Flanker Task,131,72888,157,yes,1024
Incongruent,600,SSHSS,82.91139241,82.91139241,463.5,463.5,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,157,157,0,0,0,157,157,157,0,157,157,157,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,345,NA,33139,80499,NA,345,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,389041,387977,4652,179418,NA,389038,389143,385938,4613,260749,389143,389489,Flanker Task,131,73233,158,yes,1024
Incongruent,600,HHSHH,83.01886792,83.01886792,463.2955975,463.2955975,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,158,158,0,0,0,158,158,158,0,158,158,158,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,431,NA,33139,80499,NA,431,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,391061,389996,4652,179418,NA,391059,391163,389493,4613,260749,391164,391597,Flanker Task,132,73664,159,yes,1024
Congruent,600,HHHHH,83.125,83.125,462.625,462.625,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,159,159,0,0,0,159,159,159,0,159,159,159,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,356,NA,33139,80499,NA,356,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,NA,NA,392664,391601,4652,179418,NA,392662,392766,389493,4613,260749,392766,393123,Flanker Task,133,74020,160,yes,1024
Congruent,300,SSSSS,83.22981366,83.22981366,463.5838509,463.5838509,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,160,160,0,0,0,160,160,160,0,160,160,160,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,617,NA,33139,80499,104931,617,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,499132,393128,4652,179418,394152,499129,499237,389493,4613,260749,499237,499856,Flanker Task,134,74637,161,yes,1024
Incongruent,300,SSHSS,82.71604938,82.71604938,462.9753086,462.9753086,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,161,161,0,0,0,161,161,161,0,161,161,161,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,365,NA,33139,80499,104931,365,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,501434,500369,4652,179418,394152,501431,501536,389493,4613,499860,501536,501902,Flanker Task,134,75002,162,yes,1024
Congruent,300,SSSSS,82.82208589,82.82208589,461.9509202,461.9509202,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,162,162,0,0,0,162,162,162,0,162,162,162,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,296,NA,33139,80499,104931,296,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,503980,502912,4652,179418,394152,503977,504082,501907,4613,502410,504083,504380,Flanker Task,135,75298,163,yes,1024
Incongruent,300,HHSHH,82.92682927,82.92682927,461.4817073,461.4817073,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,163,163,0,0,0,163,163,163,0,163,163,163,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,385,NA,33139,80499,104931,385,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,505449,504385,4652,179418,394152,505446,505551,501907,4613,502410,505552,505938,Flanker Task,136,75683,164,yes,1024
Congruent,300,SSSSS,83.03030303,83.03030303,460.5030303,460.5030303,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,164,164,0,0,0,164,164,164,0,164,164,164,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,300,NA,33139,80499,104931,300,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,507511,506445,4652,179418,394152,507508,507613,501907,4613,505943,507614,507915,Flanker Task,137,75983,165,yes,1024
Incongruent,300,HHSHH,82.53012048,82.53012048,459.8192771,459.8192771,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,165,165,0,0,0,165,165,165,0,165,165,165,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,347,NA,33139,80499,104931,347,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,508984,507920,4652,179418,394152,508981,509086,501907,4613,505943,509086,509434,Flanker Task,137,76330,166,yes,1024
Congruent,300,SSSSS,82.63473054,82.63473054,458.7305389,458.7305389,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,166,166,0,0,0,166,166,166,0,166,166,166,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,278,NA,33139,80499,104931,278,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,511507,510444,4652,179418,394152,511505,511609,509439,4613,509942,511609,511888,Flanker Task,138,76608,167,yes,1024
Congruent,300,SSSSS,82.73809524,82.73809524,457.9166667,457.9166667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,167,167,0,0,0,167,167,167,0,167,167,167,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,322,NA,33139,80499,104931,322,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,512957,511893,4652,179418,394152,512954,513059,509439,4613,509942,513059,513382,Flanker Task,139,76930,168,yes,1024
Incongruent,300,SSHSS,82.24852071,82.24852071,457.112426,457.112426,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,168,168,0,0,0,168,168,168,0,168,168,168,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,322,NA,33139,80499,104931,322,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,514954,513890,4652,179418,394152,514952,515057,509439,4613,513387,515057,515380,Flanker Task,139,77252,169,yes,1024
Congruent,300,HHHHH,82.35294118,82.35294118,456.0823529,456.0823529,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,169,169,0,0,0,169,169,169,0,169,169,169,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,282,NA,33139,80499,104931,282,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,517456,516390,4652,179418,394152,517453,517558,515385,4613,515888,517558,517841,Flanker Task,140,77534,170,yes,1024
Incongruent,300,HHSHH,81.87134503,81.87134503,455.0818713,455.0818713,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,170,170,0,0,0,170,170,170,0,170,170,170,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,285,NA,33139,80499,104931,285,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,518909,517845,4652,179418,394152,518906,519012,515385,4613,515888,519012,519298,Flanker Task,140,77819,171,yes,1024
Incongruent,300,HHSHH,81.97674419,81.97674419,454.5581395,454.5581395,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,171,171,0,0,0,171,171,171,0,171,171,171,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,365,NA,33139,80499,104931,365,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,520869,519805,4652,179418,394152,520866,520971,519302,4613,515888,520971,521337,Flanker Task,141,78184,172,yes,1024
Congruent,300,SSSSS,82.08092486,82.08092486,454.0924855,454.0924855,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,172,172,0,0,0,172,172,172,0,172,172,172,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,374,NA,33139,80499,104931,374,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,522909,521845,4652,179418,394152,522906,523011,519302,4613,521341,523011,523387,Flanker Task,142,78558,173,yes,1024
Congruent,300,HHHHH,82.18390805,82.18390805,453.1436782,453.1436782,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,173,173,0,0,0,173,173,173,0,173,173,173,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,289,NA,33139,80499,104931,289,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,524959,523894,4652,179418,394152,524956,525061,519302,4613,523391,525061,525351,Flanker Task,143,78847,174,yes,1024
Congruent,300,SSSSS,82.28571429,82.28571429,452.0171429,452.0171429,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,174,174,0,0,0,174,174,174,0,174,174,174,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,256,NA,33139,80499,104931,256,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,526420,525355,4652,179418,394152,526417,526523,519302,4613,523391,526523,526780,Flanker Task,144,79103,175,yes,1024
Congruent,300,HHHHH,82.38636364,82.38636364,450.7784091,450.7784091,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,175,175,0,0,0,175,175,175,0,175,175,175,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,234,NA,33139,80499,104931,234,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,527848,526784,4652,179418,394152,527845,527951,519302,4613,523391,527951,528186,Flanker Task,145,79337,176,yes,1024
Congruent,300,HHHHH,81.92090395,81.92090395,449.6666667,449.6666667,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,176,176,0,0,0,176,176,176,0,176,176,176,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,254,NA,33139,80499,104931,254,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,529255,528191,4652,179418,394152,529253,529357,519302,4613,523391,529357,529613,Flanker Task,145,79591,177,yes,1024
Congruent,300,SSSSS,82.02247191,82.02247191,449.4269663,449.4269663,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,177,177,0,0,0,177,177,177,0,177,177,177,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,407,NA,33139,80499,104931,407,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,531183,530119,4652,179418,394152,531181,531285,529617,4613,523391,531285,531694,Flanker Task,146,79998,178,yes,1024
Congruent,300,SSSSS,82.12290503,82.12290503,448.1452514,448.1452514,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,178,178,0,0,0,178,178,178,0,178,178,178,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,220,NA,33139,80499,104931,220,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,533269,532201,4652,179418,394152,533267,533371,529617,4613,531699,533371,533592,Flanker Task,147,80218,179,yes,1024
Incongruent,300,SSHSS,82.22222222,82.22222222,447.35,447.35,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,179,179,0,0,0,179,179,179,0,179,179,179,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,305,NA,33139,80499,104931,305,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,534660,533597,4652,179418,394152,534658,534762,529617,4613,531699,534762,535068,Flanker Task,148,80523,180,yes,1024
Congruent,300,HHHHH,82.32044199,82.32044199,446.9502762,446.9502762,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,180,180,0,0,0,180,180,180,0,180,180,180,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,375,NA,33139,80499,104931,375,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,536639,535575,4652,179418,394152,536637,536741,529617,4613,535073,536741,537117,Flanker Task,149,80898,181,yes,1024
Incongruent,300,SSHSS,82.41758242,82.41758242,446.0879121,446.0879121,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,181,181,0,0,0,181,181,181,0,181,181,181,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,290,NA,33139,80499,104931,290,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,538688,537625,4652,179418,394152,538686,538791,529617,4613,537122,538791,539082,Flanker Task,150,81188,182,yes,1024
Congruent,300,HHHHH,81.96721311,81.96721311,445.147541,445.147541,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,182,182,0,0,0,182,182,182,0,182,182,182,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,274,NA,33139,80499,104931,274,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,540151,539087,4652,179418,394152,540148,540253,529617,4613,537122,540254,540529,Flanker Task,150,81462,183,yes,1024
Incongruent,300,SSHSS,82.06521739,82.06521739,444.5326087,444.5326087,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,183,183,0,0,0,183,183,183,0,183,183,183,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,332,NA,33139,80499,104931,332,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,542102,541036,4652,179418,394152,542100,542204,540534,4613,537122,542204,542537,Flanker Task,151,81794,184,yes,1024
