"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_InterStimulusInterval","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_InterStimulusInterval","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.5056179775","95.5056179775","504.08988764","504.08988764","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","88","0","0","0","88","0","88","0","88","0","0","0","88","88","88","88","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","558","NA","100264","13577","NA","558","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","260001","101671","248375","NA","225384","1404","NA","NA","261028","1406","234798","NA","261128","261686","261027","261128","Flanker Task","85","44864","89","yes","1024"
"95.5555555556","95.5555555556","503.366666667","503.366666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","89","0","0","0","89","0","89","0","89","0","0","0","89","89","89","89","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","439","NA","100264","13577","NA","439","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","261688","101671","248375","NA","225384","1404","NA","NA","262715","1406","234798","NA","262815","263255","262714","262815","Flanker Task","86","45303","90","yes","1024"
"95.6043956044","95.6043956044","503.274725275","503.274725275","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","90","0","0","0","90","0","90","0","90","0","0","0","90","90","90","90","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","495","NA","100264","13577","NA","495","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","263256","101671","248375","NA","225384","1404","NA","NA","264283","1406","234798","NA","264383","264879","264282","264383","Flanker Task","87","45798","91","yes","1024"
"95.652173913","95.652173913","502.217391304","502.217391304","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","91","0","0","0","91","0","91","0","91","0","0","0","91","91","91","91","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","406","NA","100264","13577","NA","406","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","264880","101671","248375","NA","225384","1404","NA","NA","265908","1406","234798","NA","266008","266415","265907","266008","Flanker Task","88","46204","92","yes","1024"
"95.6989247312","95.6989247312","501.032258065","501.032258065","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","92","0","0","0","92","0","92","0","92","0","0","0","92","92","92","92","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","392","NA","100264","13577","NA","392","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","266416","101671","248375","NA","225384","1404","NA","NA","267443","1406","234798","NA","267543","267935","267442","267543","Flanker Task","89","46596","93","yes","1024"
"95.7446808511","95.7446808511","501.29787234","501.29787234","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","93","0","0","0","93","0","93","0","93","0","0","0","93","93","93","93","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","526","NA","100264","13577","NA","526","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","267937","101671","248375","NA","225384","1404","NA","NA","268964","1406","234798","NA","269064","269591","268963","269064","Flanker Task","90","47122","94","yes","1024"
"95.7894736842","95.7894736842","500.473684211","500.473684211","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","94","0","0","0","94","0","94","0","94","0","0","0","94","94","94","94","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","14","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","423","NA","100264","13577","NA","423","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","269592","101671","248375","NA","225384","1404","NA","NA","270619","1406","234798","NA","270719","271142","270618","270719","Flanker Task","91","47545","95","yes","1024"
"95.8333333333","95.8333333333","500","500","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","95","0","0","0","95","0","95","0","95","0","0","0","95","95","95","95","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","15","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","455","NA","100264","13577","NA","455","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","271144","101671","248375","NA","225384","1404","NA","NA","272171","1406","234798","NA","272271","272726","272170","272271","Flanker Task","92","48000","96","yes","1024"
"95.8762886598","95.8762886598","499.195876289","499.195876289","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","96","0","0","0","96","0","96","0","96","0","0","0","96","96","96","96","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","16","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","422","NA","100264","13577","NA","422","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","272729","101671","248375","NA","225384","1404","NA","NA","273756","1406","234798","NA","273856","274279","273755","273856","Flanker Task","93","48422","97","yes","1024"
"95.9183673469","95.9183673469","499.408163265","499.408163265","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","97","0","0","0","97","0","97","0","97","0","0","0","97","97","97","97","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","17","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","520","NA","100264","13577","NA","520","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","274280","101671","248375","NA","225384","1404","NA","NA","275307","1406","234798","NA","275407","275927","275306","275407","Flanker Task","94","48942","98","yes","1024"
"95.9595959596","95.9595959596","499.121212121","499.121212121","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","98","0","0","0","98","0","98","0","98","0","0","0","98","98","98","98","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","18","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","471","NA","100264","13577","NA","471","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","275929","101671","248375","NA","225384","1404","NA","NA","276963","1406","234798","NA","277063","277535","276962","277063","Flanker Task","95","49413","99","yes","1024"
"96","96","498.11","498.11","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","99","0","0","0","99","0","99","0","99","0","0","0","99","99","99","99","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","19","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","398","NA","100264","13577","NA","398","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","277536","101671","248375","NA","225384","1404","NA","NA","278563","1406","234798","NA","278664","279062","278562","278664","Flanker Task","96","49811","100","yes","1024"
"96.0396039604","96.0396039604","497.366336634","497.366336634","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","100","0","0","0","100","0","100","0","100","0","0","0","100","100","100","100","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","20","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","423","NA","100264","13577","NA","423","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","279064","101671","248375","NA","225384","1404","NA","NA","280091","1406","234798","NA","280191","280615","280090","280191","Flanker Task","97","50234","101","yes","1024"
"96.0784313725","96.0784313725","497.107843137","497.107843137","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","101","0","0","0","101","0","101","0","101","0","0","0","101","101","101","101","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","21","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","471","NA","100264","13577","NA","471","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","280616","101671","248375","NA","225384","1404","NA","NA","281643","1406","234798","NA","281743","282215","281642","281743","Flanker Task","98","50705","102","yes","1024"
"95.145631068","95.145631068","496.077669903","496.077669903","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","102","0","0","0","102","0","102","0","102","0","0","0","102","102","102","102","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","22","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","391","NA","100264","13577","NA","391","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","282216","101671","248375","NA","225384","1404","NA","NA","283243","1406","234798","NA","283344","283735","283242","283344","Flanker Task","98","51096","103","yes","1024"
"95.1923076923","95.1923076923","496.490384615","496.490384615","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","103","0","0","0","103","0","103","0","103","0","0","0","103","103","103","103","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","23","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","539","NA","100264","13577","NA","539","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","284237","101671","248375","NA","283737","1404","NA","NA","285264","1406","234798","NA","285364","285903","285263","285364","Flanker Task","99","51635","104","yes","1024"
