subject,condition,distance,error,RT,side
25,congruent,2,0,1031,right
25,congruent,4,0,969,right
25,congruent,2,0,969,right
25,incongruent,2,0,1063,right
25,congruent,2,0,1125,right
25,incongruent,2,0,1235,right
25,congruent,4,0,1281,right
25,congruent,1,0,1172,right
25,incongruent,3,0,953,right
25,congruent,3,0,1141,right
25,congruent,4,0,1188,right
25,congruent,1,0,875,right
25,incongruent,4,0,1063,right
25,incongruent,3,0,1031,right
25,incongruent,2,0,1235,right
25,congruent,3,0,875,right
25,incongruent,1,0,938,right
25,congruent,3,0,1047,right
25,incongruent,4,0,1000,right
25,congruent,1,0,985,right
25,congruent,1,0,1093,right
25,incongruent,1,0,1157,right
25,incongruent,4,0,937,right
25,congruent,1,0,1140,right
25,incongruent,1,0,1062,right
25,congruent,4,0,1078,right
25,incongruent,1,0,1125,right
25,congruent,2,0,1047,right
25,congruent,4,0,1234,right
25,incongruent,2,0,2250,right
25,incongruent,3,0,1125,right
25,congruent,4,0,1031,right
25,congruent,1,0,1125,right
25,congruent,3,0,1171,right
25,congruent,3,0,1031,right
25,incongruent,3,0,1016,right
25,incongruent,4,0,1078,right
25,congruent,2,0,1046,right
25,incongruent,4,0,1250,right
25,congruent,2,0,1125,right
25,incongruent,2,0,1234,right
25,incongruent,2,0,1015,right
25,incongruent,3,0,968,right
25,congruent,3,0,1266,right
25,congruent,3,0,1078,right
25,congruent,3,0,2250,right
25,congruent,1,0,1125,right
25,incongruent,1,0,1344,right
25,incongruent,4,0,1000,right
25,incongruent,1,0,1156,right
25,incongruent,1,0,1282,right
25,incongruent,2,0,1235,right
25,incongruent,4,0,984,right
25,congruent,4,0,1125,right
25,incongruent,3,0,1000,right
25,congruent,1,0,1016,right
25,incongruent,2,0,1219,right
25,congruent,1,0,1250,right
25,incongruent,2,0,1000,right
25,incongruent,4,0,1328,right
25,incongruent,3,0,1156,right
25,congruent,2,0,1141,right
25,congruent,4,0,953,right
25,incongruent,3,0,1032,right
25,congruent,4,0,1047,right
25,congruent,3,0,1218,right
25,congruent,2,0,1157,right
25,congruent,2,0,922,right
25,congruent,3,0,906,right
25,incongruent,2,0,1313,right
25,incongruent,4,0,1203,right
25,incongruent,3,0,1047,right
25,congruent,1,0,1203,right
25,congruent,2,0,1203,right
25,congruent,4,0,1141,right
25,congruent,2,0,906,right
25,congruent,1,0,1891,right
25,congruent,3,0,969,right
25,incongruent,3,0,1079,right
25,incongruent,4,0,985,right
25,incongruent,1,0,1047,right
25,congruent,4,0,1218,right
25,congruent,1,0,1187,right
25,incongruent,3,0,984,right
25,incongruent,2,0,1078,right
25,incongruent,1,0,1125,right
25,incongruent,2,0,1125,right
25,incongruent,1,0,1188,right
25,congruent,2,0,1157,right
25,congruent,3,0,1546,right
25,incongruent,4,0,1172,right
25,congruent,4,0,1141,right
26,congruent,3,0,2422,right
26,congruent,1,0,1453,right
26,incongruent,2,0,2031,right
26,congruent,2,0,1828,right
26,incongruent,1,0,1484,right
26,incongruent,4,0,2437,right
26,congruent,4,0,2109,right
26,incongruent,1,0,1968,right
26,congruent,1,0,1735,right
26,congruent,4,0,2313,right
26,incongruent,3,0,1359,right
26,congruent,2,0,1281,right
26,incongruent,3,0,1453,right
26,congruent,4,0,1406,right
26,congruent,1,0,1672,right
26,incongruent,3,0,1266,right
26,congruent,3,0,1547,right
26,congruent,3,0,1578,right
26,incongruent,2,0,1422,right
26,incongruent,4,0,1578,right
26,incongruent,1,0,1578,right
26,congruent,2,0,1422,right
26,incongruent,2,0,1500,right
26,incongruent,4,0,1453,right
26,incongruent,1,0,1656,right
26,congruent,3,0,1500,right
26,incongruent,2,0,1609,right
26,incongruent,3,0,1485,right
26,congruent,4,0,1578,right
26,incongruent,2,0,1437,right
26,incongruent,1,0,1500,right
26,congruent,2,0,1484,right
26,congruent,3,0,1469,right
26,incongruent,4,0,1578,right
26,incongruent,3,0,1578,right
26,congruent,1,0,1750,right
26,congruent,1,0,1547,right
26,congruent,2,0,1344,right
26,incongruent,2,0,1594,right
26,congruent,4,0,1485,right
26,incongruent,4,0,2031,right
26,incongruent,4,0,1860,right
26,incongruent,3,0,1437,right
26,congruent,1,0,1735,right
26,congruent,2,0,1422,right
26,congruent,4,0,1296,right
26,congruent,3,0,1469,right
26,incongruent,1,0,1453,right
26,incongruent,2,0,1860,right
26,incongruent,4,0,1515,right
26,congruent,2,0,1234,right
26,incongruent,3,0,1421,right
26,incongruent,2,0,1391,right
26,incongruent,4,0,1750,right
26,congruent,4,0,1828,right
26,congruent,4,0,1312,right
26,congruent,1,0,1609,right
26,congruent,3,0,1703,right
26,congruent,3,0,1391,right
26,congruent,1,0,1281,right
26,incongruent,4,0,1484,right
26,incongruent,2,0,1250,right
26,congruent,1,0,1360,right
26,congruent,3,0,1406,right
26,congruent,4,0,1313,right
26,incongruent,3,0,1281,right
26,incongruent,1,0,1218,right
26,incongruent,1,0,1688,right
26,incongruent,1,0,1515,right
26,congruent,2,0,1313,right
26,incongruent,3,0,1843,right
26,congruent,2,0,1406,right
26,congruent,4,0,1422,right
26,congruent,1,0,1266,right
26,incongruent,3,0,1438,right
26,incongruent,3,0,1281,right
26,congruent,3,0,1359,right
26,incongruent,4,0,1360,right
26,incongruent,4,0,1344,right
26,incongruent,3,0,1578,right
26,congruent,3,0,1437,right
26,congruent,4,0,1516,right
26,incongruent,4,0,1578,right
26,incongruent,2,0,1281,right
26,congruent,2,0,1563,right
26,congruent,3,0,1610,right
26,congruent,1,0,1797,right
26,incongruent,1,0,1328,right
26,congruent,1,0,1484,right
26,incongruent,1,0,1344,right
26,incongruent,2,0,1406,right
26,congruent,2,0,1515,right
26,incongruent,1,0,1437,right
26,congruent,4,0,1312,right
26,incongruent,2,0,1375,right
26,congruent,2,0,1375,right
26,incongruent,4,0,1516,right
26,incongruent,1,0,1703,right
26,congruent,2,0,1172,right
26,congruent,3,0,1313,right
26,incongruent,3,0,1468,right
26,congruent,2,0,1359,right
26,congruent,1,0,1328,right
26,incongruent,1,0,1656,right
26,incongruent,4,0,1250,right
26,congruent,1,0,1281,right
26,congruent,3,0,1547,right
26,incongruent,2,0,1515,right
26,congruent,4,0,1547,right
26,incongruent,2,0,2172,right
26,congruent,1,0,1438,right
26,congruent,4,0,1406,right
26,congruent,4,0,1422,right
26,congruent,3,0,1719,right
26,incongruent,3,0,1515,right
26,incongruent,4,0,1578,right
26,congruent,2,0,1312,right
26,incongruent,2,0,1438,right
26,incongruent,3,0,1547,right
26,incongruent,1,0,1406,right
26,congruent,2,0,1265,right
26,incongruent,4,0,1360,right
26,congruent,1,0,1687,right
26,incongruent,3,0,1391,right
26,incongruent,2,0,1734,right
26,incongruent,1,0,1187,right
26,congruent,1,0,1828,right
26,incongruent,3,0,1468,right
26,congruent,3,0,1610,right
26,incongruent,1,0,1750,right
26,incongruent,2,0,1735,right
26,incongruent,2,0,1813,right
26,congruent,4,0,1437,right
26,congruent,1,0,1422,right
26,incongruent,3,0,1515,right
26,incongruent,1,0,1547,right
26,congruent,4,0,1750,right
26,incongruent,4,0,1469,right
26,incongruent,4,0,1672,right
26,congruent,3,0,1500,right
26,congruent,2,0,1610,right
26,congruent,2,0,1297,right
26,congruent,3,0,1672,right
26,congruent,4,0,1703,right
26,incongruent,2,0,1656,right
26,congruent,2,0,1250,right
26,congruent,2,0,1687,right
26,congruent,4,0,1219,right
26,incongruent,1,0,1282,right
26,incongruent,2,0,1235,right
26,congruent,3,0,1484,right
26,incongruent,4,0,1718,right
26,congruent,2,0,1422,right
26,congruent,3,0,1250,right
26,incongruent,3,0,1266,right
26,incongruent,3,0,1453,right
26,incongruent,1,0,1406,right
26,incongruent,3,0,1640,right
26,congruent,3,0,1437,right
26,congruent,1,0,1359,right
26,congruent,1,0,1344,right
26,incongruent,1,0,1484,right
26,congruent,1,0,1156,right
26,incongruent,2,0,1390,right
26,incongruent,4,0,1312,right
26,congruent,4,0,1437,right
26,incongruent,4,0,1157,right
26,congruent,4,0,1610,right
26,incongruent,3,0,1688,right
26,incongruent,1,0,1360,right
26,incongruent,1,0,1265,right
26,incongruent,2,0,1234,right
26,incongruent,4,0,1578,right
26,congruent,4,0,1781,right
26,incongruent,4,0,1484,right
26,congruent,4,0,1219,right
26,congruent,1,0,1250,right
26,congruent,4,0,1391,right
26,congruent,1,0,1406,right
26,incongruent,2,0,1312,right
26,incongruent,3,0,1532,right
26,congruent,3,0,1297,right
26,incongruent,3,0,1563,right
26,congruent,3,0,1625,right
26,incongruent,2,0,1860,right
26,congruent,2,0,1500,right
26,congruent,3,0,1203,right
26,congruent,2,0,1235,right
26,congruent,2,0,1297,right
26,incongruent,4,0,1390,right
26,congruent,1,0,1250,right
26,incongruent,1,0,1656,right
27,incongruent,1,0,1578,right
27,incongruent,1,0,1406,right
27,incongruent,3,0,1735,right
27,congruent,1,0,1234,right
27,congruent,2,0,1500,right
27,incongruent,3,0,1625,right
27,congruent,1,0,1500,right
27,congruent,2,0,1609,right
27,incongruent,4,0,1109,right
27,incongruent,1,0,1281,right
27,incongruent,2,0,1375,right
27,incongruent,2,0,1219,right
27,congruent,3,0,1422,right
27,congruent,3,0,1734,right
27,incongruent,2,0,1641,right
27,incongruent,3,0,1563,right
27,congruent,4,0,1360,right
27,congruent,4,0,1500,right
27,incongruent,4,0,1563,right
27,incongruent,4,0,1515,right
27,congruent,1,0,1188,right
27,congruent,4,0,1468,right
27,congruent,2,0,1282,right
27,congruent,3,0,1547,right
27,incongruent,2,0,1219,right
27,congruent,2,0,1359,right
27,congruent,3,0,1625,right
27,congruent,3,0,1328,right
27,incongruent,4,0,1297,right
27,incongruent,4,0,1219,right
27,incongruent,4,0,1140,right
27,incongruent,2,0,1297,right
27,congruent,1,0,1532,right
27,congruent,4,0,1344,right
27,incongruent,3,0,1328,right
27,incongruent,3,0,1734,right
27,congruent,4,0,1203,right
27,congruent,3,0,1375,right
27,incongruent,3,0,1406,right
27,incongruent,2,0,1297,right
27,congruent,2,0,1547,right
27,congruent,2,0,1219,right
27,congruent,1,0,1515,right
27,congruent,1,0,1235,right
27,incongruent,1,0,1375,right
27,congruent,4,0,1672,right
27,incongruent,1,0,1422,right
27,incongruent,1,0,1422,right
27,incongruent,1,0,1437,right
27,congruent,3,0,1359,right
27,congruent,1,0,1266,right
27,incongruent,2,0,1312,right
27,incongruent,3,0,1063,right
27,congruent,4,0,1187,right
27,congruent,2,0,1125,right
27,congruent,4,0,1188,right
27,incongruent,1,0,1125,right
27,congruent,4,0,1344,right
27,congruent,2,0,1218,right
27,congruent,1,0,1203,right
27,incongruent,3,0,1219,right
27,incongruent,3,0,1359,right
27,incongruent,2,0,1485,right
27,incongruent,4,0,1234,right
27,incongruent,1,0,3125,right
27,congruent,3,0,1172,right
27,congruent,1,0,1204,right
27,congruent,3,0,3016,right
27,incongruent,4,0,1453,right
27,incongruent,4,0,1156,right
27,incongruent,2,0,1219,right
27,congruent,2,0,1156,right
27,congruent,2,0,1500,right
27,congruent,3,0,1312,right
27,incongruent,1,0,1140,right
27,congruent,2,0,1141,right
27,congruent,4,0,1094,right
27,incongruent,2,0,1610,right
27,incongruent,2,0,1281,right
27,congruent,1,0,1578,right
27,incongruent,3,0,1453,right
27,congruent,3,0,1141,right
27,congruent,4,0,1390,right
27,incongruent,3,0,1031,right
27,congruent,4,0,2578,right
27,congruent,1,0,1266,right
27,incongruent,4,0,1172,right
27,congruent,3,0,1282,right
27,incongruent,4,0,1141,right
27,incongruent,2,0,1344,right
27,incongruent,3,0,1344,right
27,incongruent,1,0,1562,right
27,incongruent,4,0,1469,right
27,incongruent,1,0,1328,right
27,congruent,1,0,1406,right
27,congruent,2,0,1390,right
27,congruent,1,0,1391,right
27,congruent,3,0,1109,right
27,incongruent,1,0,1313,right
27,incongruent,4,0,1328,right
27,incongruent,2,0,1125,right
27,congruent,4,0,1297,right
27,congruent,2,0,969,right
27,congruent,4,0,1234,right
27,incongruent,3,0,1531,right
27,incongruent,4,0,1063,right
27,incongruent,2,0,1219,right
27,incongruent,1,0,1343,right
27,congruent,1,0,1282,right
27,incongruent,2,0,1265,right
27,incongruent,3,0,968,right
27,incongruent,3,0,1125,right
27,congruent,1,0,1016,right
27,incongruent,1,0,1140,right
27,congruent,3,0,875,right
27,congruent,3,0,1171,right
27,congruent,4,0,1203,right
27,incongruent,4,0,1297,right
27,congruent,2,0,843,right
27,congruent,2,0,1266,right
27,congruent,1,0,1875,right
27,incongruent,4,0,1078,right
27,congruent,3,0,1344,right
27,congruent,2,0,1172,right
27,congruent,4,0,1078,right
27,congruent,3,0,1266,right
27,congruent,4,0,1141,right
27,incongruent,3,0,1469,right
27,incongruent,2,0,1313,right
27,incongruent,1,0,1375,right
27,congruent,2,0,1219,right
27,incongruent,1,0,1125,right
27,congruent,1,0,1250,right
27,incongruent,2,0,1172,right
27,incongruent,1,0,1297,right
27,congruent,2,0,1235,right
27,incongruent,3,0,1063,right
27,congruent,4,0,1219,right
27,congruent,3,0,1157,right
27,incongruent,2,0,1266,right
27,incongruent,4,0,1281,right
27,congruent,1,0,1469,right
27,incongruent,3,0,1422,right
27,incongruent,4,0,1218,right
27,incongruent,2,0,1063,right
27,incongruent,2,0,1047,right
27,incongruent,1,0,1281,right
27,congruent,2,0,1047,right
27,incongruent,2,0,2031,right
27,congruent,4,0,1219,right
27,incongruent,1,0,1844,right
27,incongruent,1,0,969,right
27,congruent,4,0,1343,right
27,congruent,4,0,1266,right
27,congruent,3,0,1469,right
27,congruent,1,0,1265,right
27,congruent,3,0,1406,right
27,congruent,1,0,1672,right
27,congruent,2,0,984,right
27,incongruent,3,0,1375,right
27,congruent,2,0,1032,right
27,congruent,3,0,969,right
27,incongruent,3,0,1265,right
27,incongruent,3,0,1203,right
27,incongruent,4,0,1282,right
27,incongruent,4,0,1359,right
27,incongruent,4,0,1281,right
27,congruent,1,0,1687,right
27,incongruent,2,0,1093,right
27,congruent,4,0,984,right
27,incongruent,4,0,1407,right
27,incongruent,4,0,1047,right
27,incongruent,3,0,1312,right
27,congruent,3,0,1000,right
27,congruent,2,0,1015,right
27,congruent,4,0,1328,right
27,incongruent,3,0,937,right
27,congruent,1,0,1079,right
27,congruent,3,0,984,right
27,incongruent,4,0,1031,right
27,incongruent,1,0,1281,right
27,incongruent,3,0,1000,right
27,congruent,1,0,1172,right
27,incongruent,1,0,1016,right
27,congruent,1,0,1187,right
27,incongruent,2,0,1125,right
27,congruent,2,0,1250,right
27,congruent,3,0,1140,right
27,congruent,4,0,1203,right
27,incongruent,1,0,1422,right
27,congruent,2,0,1313,right
27,incongruent,2,0,1485,right
28,incongruent,2,0,1766,right
28,congruent,2,0,1265,right
28,congruent,1,0,1266,right
28,congruent,2,0,1218,right
28,incongruent,1,0,953,right
28,congruent,4,0,1187,right
28,congruent,2,0,1515,right
28,incongruent,4,0,1609,right
28,congruent,3,0,1156,right
28,congruent,3,0,1297,right
28,incongruent,3,0,1360,right
28,incongruent,1,0,1484,right
28,incongruent,2,0,1469,right
28,incongruent,3,0,1422,right
28,incongruent,2,0,1422,right
28,incongruent,4,0,1266,right
28,incongruent,3,0,1234,right
28,incongruent,1,0,1563,right
28,congruent,4,0,1562,right
28,incongruent,4,0,1328,right
28,congruent,1,0,1219,right
28,congruent,4,0,1406,right
28,congruent,1,0,1016,right
28,congruent,3,0,1234,right
28,incongruent,4,0,969,right
28,congruent,1,0,1188,right
28,congruent,1,0,1313,right
28,congruent,3,0,1156,right
28,congruent,3,0,1297,right
28,incongruent,2,0,1500,right
28,incongruent,1,0,1547,right
28,congruent,4,0,2047,right
28,incongruent,3,0,1313,right
28,incongruent,4,0,1359,right
28,incongruent,2,0,1281,right
28,congruent,4,0,1265,right
28,congruent,3,0,1157,right
28,incongruent,3,0,1453,right
28,incongruent,3,0,1375,right
28,congruent,2,0,2172,right
28,incongruent,2,0,1297,right
28,congruent,2,0,1297,right
28,congruent,2,0,1062,right
28,congruent,1,0,1078,right
28,incongruent,1,0,1250,right
28,congruent,4,0,1140,right
28,incongruent,4,0,1031,right
28,incongruent,1,0,1312,right
28,incongruent,4,0,1031,right
28,incongruent,2,0,1390,right
28,congruent,1,0,1281,right
28,congruent,3,0,1157,right
28,congruent,2,0,1250,right
28,incongruent,3,0,1093,right
28,congruent,4,0,1187,right
28,congruent,4,0,1109,right
28,incongruent,1,0,968,right
28,incongruent,3,0,1281,right
28,incongruent,1,0,1281,right
28,incongruent,3,0,1187,right
28,congruent,1,0,1047,right
28,congruent,4,0,1360,right
28,congruent,3,0,1078,right
28,incongruent,4,0,907,right
28,incongruent,2,0,1062,right
28,incongruent,1,0,1282,right
28,congruent,3,0,1031,right
28,congruent,1,0,1281,right
28,congruent,2,0,1594,right
28,incongruent,4,0,1204,right
28,incongruent,2,0,1172,right
28,congruent,2,0,1593,right
28,congruent,2,0,1266,right
28,congruent,2,0,1187,right
28,congruent,4,0,1734,right
28,congruent,1,0,1328,right
28,incongruent,3,0,1187,right
28,congruent,4,0,1312,right
28,incongruent,1,0,1141,right
28,incongruent,4,0,1406,right
28,incongruent,3,0,1297,right
28,congruent,3,0,1187,right
28,congruent,1,0,1219,right
28,incongruent,3,0,1188,right
28,incongruent,2,0,1172,right
28,congruent,3,0,1188,right
28,congruent,2,0,1203,right
28,congruent,3,0,1094,right
28,incongruent,1,0,1422,right
28,incongruent,2,0,1344,right
28,incongruent,2,0,1141,right
28,incongruent,4,0,1109,right
28,congruent,4,0,1188,right
28,incongruent,4,0,1109,right
28,incongruent,1,0,1281,right
28,congruent,1,0,1406,right
28,congruent,1,0,1250,right
28,incongruent,2,0,1578,right
28,congruent,1,0,1344,right
28,incongruent,1,0,1094,right
28,incongruent,2,0,1093,right
28,congruent,4,0,1250,right
28,incongruent,3,0,1063,right
28,incongruent,2,0,1015,right
28,congruent,3,0,1312,right
28,congruent,4,0,1078,right
28,incongruent,4,0,1171,right
28,congruent,2,0,1547,right
28,congruent,2,0,1250,right
28,incongruent,3,0,1610,right
28,incongruent,4,0,1296,right
28,incongruent,1,0,1203,right
28,incongruent,3,0,1093,right
28,incongruent,1,0,1172,right
28,congruent,3,0,1391,right
28,congruent,3,0,985,right
28,congruent,4,0,1218,right
28,incongruent,4,0,1391,right
28,congruent,1,0,1344,right
28,congruent,2,0,1344,right
